phoneme,n_languages,freq,IDF
phoneme_487,35,0.019751693002257337,3.9245160696756125
phoneme_489,22,0.012415349887133182,4.38882167780671
phoneme_490,1,5.64334085778781e-4,7.4798641311650265
phoneme_491,2,0.001128668171557562,6.786716950605081
phoneme_492,1,5.64334085778781e-4,7.4798641311650265
phoneme_493,368,0.2076749435665914,1.5717811929960952
phoneme_494,5,0.0028216704288939053,5.870426218730926
phoneme_495,3,0.001693002257336343,6.3812518424969165
phoneme_496,3,0.001693002257336343,6.3812518424969165
phoneme_497,96,0.05417607223476298,2.91551593969719
phoneme_498,1,5.64334085778781e-4,7.4798641311650265
phoneme_499,2,0.001128668171557562,6.786716950605081
phoneme_500,3,0.001693002257336343,6.3812518424969165
phoneme_501,26,0.014672686230248307,4.221767593143544
phoneme_502,7,0.0039503386004514675,5.533953982109713
phoneme_503,2,0.001128668171557562,6.786716950605081
phoneme_504,2,0.001128668171557562,6.786716950605081
phoneme_506,5,0.0028216704288939053,5.870426218730926
phoneme_507,50,0.028216704288939052,3.56784112573688
phoneme_508,3,0.001693002257336343,6.3812518424969165
phoneme_509,34,0.019187358916478554,3.953503606548865
phoneme_510,2,0.001128668171557562,6.786716950605081
phoneme_512,1,5.64334085778781e-4,7.4798641311650265
phoneme_514,25,0.014108352144469526,4.2609883062968255
phoneme_515,1741,0.9825056433408578,0.01764919139683719
phoneme_516,1744,0.9841986455981941,0.015927526696101278
phoneme_518,2,0.001128668171557562,6.786716950605081
phoneme_519,116,0.0654627539503386,2.7262739400586615
phoneme_520,46,0.025959367945823927,3.6512227346759314
phoneme_521,4,0.002257336343115124,6.093569770045136
phoneme_522,7,0.0039503386004514675,5.533953982109713
phoneme_523,35,0.019751693002257337,3.9245160696756125
phoneme_525,1,5.64334085778781e-4,7.4798641311650265
phoneme_526,35,0.019751693002257337,3.9245160696756125
phoneme_528,12,0.006772009029345372,4.994957481377026
phoneme_530,3,0.001693002257336343,6.3812518424969165
phoneme_531,7,0.0039503386004514675,5.533953982109713
phoneme_532,1,5.64334085778781e-4,7.4798641311650265
phoneme_533,8,0.004514672686230248,5.40042258948519
phoneme_534,1,5.64334085778781e-4,7.4798641311650265
phoneme_536,673,0.37979683972911965,0.9681188015202984
phoneme_537,1,5.64334085778781e-4,7.4798641311650265
phoneme_538,3,0.001693002257336343,6.3812518424969165
phoneme_539,1,5.64334085778781e-4,7.4798641311650265
phoneme_540,52,0.029345372460496615,3.528620412583599
phoneme_541,1,5.64334085778781e-4,7.4798641311650265
phoneme_543,4,0.002257336343115124,6.093569770045136
phoneme_544,1047,0.5908577878103838,0.5261799202944892
phoneme_545,18,0.010158013544018058,4.589492373268862
phoneme_546,8,0.004514672686230248,5.40042258948519
phoneme_547,21,0.011851015801354402,4.435341693441603
phoneme_549,1,5.64334085778781e-4,7.4798641311650265
phoneme_550,25,0.014108352144469526,4.2609883062968255
phoneme_551,138,0.07787810383747178,2.552610446007822
phoneme_552,1,5.64334085778781e-4,7.4798641311650265
phoneme_553,39,0.02200902934537246,3.8163024850353797
phoneme_554,1,5.64334085778781e-4,7.4798641311650265
phoneme_555,764,0.43115124153498874,0.8412963419985057
phoneme_556,45,0.025395033860045147,3.6732016413947064
phoneme_557,16,0.009029345372460496,4.707275408925245
phoneme_558,2,0.001128668171557562,6.786716950605081
phoneme_559,1,5.64334085778781e-4,7.4798641311650265
phoneme_560,249,0.14051918735891647,1.9624112347003186
phoneme_561,5,0.0028216704288939053,5.870426218730926
phoneme_562,3,0.001693002257336343,6.3812518424969165
phoneme_563,1,5.64334085778781e-4,7.4798641311650265
phoneme_564,1,5.64334085778781e-4,7.4798641311650265
phoneme_565,5,0.0028216704288939053,5.870426218730926
phoneme_566,2,0.001128668171557562,6.786716950605081
phoneme_567,144,0.08126410835214447,2.5100508315890258
phoneme_569,1,5.64334085778781e-4,7.4798641311650265
phoneme_571,154,0.08690744920993228,2.4429115287513974
phoneme_572,152,0.08577878103837472,2.45598361031875
phoneme_573,1,5.64334085778781e-4,7.4798641311650265
phoneme_574,7,0.0039503386004514675,5.533953982109713
phoneme_575,1,5.64334085778781e-4,7.4798641311650265
phoneme_576,2,0.001128668171557562,6.786716950605081
phoneme_577,1,5.64334085778781e-4,7.4798641311650265
phoneme_578,20,0.011286681715575621,4.484131857611035
phoneme_579,27,0.015237020316027089,4.184027265160697
phoneme_580,32,0.01805869074492099,4.0141282283652995
phoneme_582,2,0.001128668171557562,6.786716950605081
phoneme_583,1,5.64334085778781e-4,7.4798641311650265
phoneme_584,3,0.001693002257336343,6.3812518424969165
phoneme_585,29,0.01636568848758465,4.112568301178552
phoneme_586,1,5.64334085778781e-4,7.4798641311650265
phoneme_587,1,5.64334085778781e-4,7.4798641311650265
phoneme_588,216,0.12189616252821671,2.104585723480861
phoneme_589,143,0.0806997742663657,2.517019500905119
phoneme_590,1,5.64334085778781e-4,7.4798641311650265
phoneme_591,2,0.001128668171557562,6.786716950605081
