"","Itbayaten","Ivatan","Ibatan","Ilocano","Gddang","Gaddang","Ibanag","Malaweg","Itawis","Yogad","Apayao","Kalinga","Itneg","Kankanaey","Bontoc","Balangao","AyanganIfugao","TuwaliIfugao","Kalanguya","Ibaloi","Bugkalot","Pangasinan","Sambal","Bolinao","Kapampangan","Tagalog","Bicolano","MangyanBuhid","MangyanBangon","MangyanHanunuo","MangyanIraya","BinukidnonNegros","Sulodnon","Kinaray-a","Hilgaynon","Cebuano","Boholano","Waray","Tausug","Surigaonon","Cuyonon","Agutaya","Palawano","Tagbanwa","Molbog","SamaDilautTaluksangay","SamaDilautMampang","SamaDilautBonggao","SamaDeyaBonggao","SamaKabingaan","SamaBangingi","Yakan","Chavacano","Subanon","Subanen","Iranun","Meranao","Maguindanaon","Mandaya","Mansaka","Kamayo","Tagakaolo","Kalagan","Kagayanen","Cinamiguin","BukidnonTalaandig","BukidnonBinukid","BukidnonHigaonon","BukidnonManobo","BukidnonUmayamnon","BukidnonTigwahanon","BukdinonMatigsalug","DavaoMatigsalug","AtaManobo","ManoboTagabawa","OvuManuvo","ManoboAgusan","Manguangan","Dibabaon","ManoboRK","ManoboIlianen","Lambanguian","ManoboDulangan","ManoboSarangani","BagoboKlata","BlaanKoronadal","BlaanSarangani","Obo","Tboli","Teduray","Sangil","AytaAmbala","AytaMagbukon","AytaMag-indi","AytaMag-antsi","AytaSambal","AgtaDupaningan","AgtaLabin","AttaRizal","AgtaMaddela","AgtaCasiguran","Arta","AgtaDumagat","AgtaRemontado","AgtaLopez","AgtaManide","AgtaIriga","AgtaIsarog","AgtaIraya","AgtaMatnog","AgtaBulusan","AtiPanay","AtiNegros","Batak","Mamanwa"
"BukidnonManobo",2617.06237908916,2592.98406446783,2482.44205241184,2213.49992747501,2739.18504111875,2517.91080029654,2845.44205907192,2788.94640601601,2717.7705300176,2902.07862013522,2664.08950361037,2714.83870903112,2323.21908946163,2485.69521931659,2519.26471073535,2621.07572812836,2640.64930179935,2636.50459657901,2609.19753474167,2247.63330616576,2430.91970020542,2267.12716259229,1954.00292569289,2047.21758664608,1891.30300185208,1769.24620674796,1286.11910421746,1560.89872260878,1508.88757869304,1355.31036154793,1389.84168342854,1071.91995292763,1387.9086532026,1095.62527945221,1272.63925135878,726.583125493471,781.55159436221,993.616423945814,1108.72204299529,566.914280480647,2198.5349900761,2232.18999379907,1790.24844489345,2331.80042392883,1714.10524694271,1568.37738661192,805.521410931818,2603.95259499907,2603.95259499907,828.762569693495,849.471339589131,818.464996904844,828.762569693495,828.762569693495,1275.3370104839,529.161505453101,400.023667501443,634.414971477598,1354.44662531729,456.381462303401,1072.95970501133,648.820110506385,710.06476843672,817.65414809158,509.439407719877,36.5172236261036,54.7852287048919,132.748956446864,0,109.515867642044,132.865699743245,132.760064763938,371.794578501853,359.100939054478,610.22726567391,371.794578501853,435.558512941919,478.598428390426,497.931121503709,1152.87431464084,444.586169174449,724.541043675188,1493.33219384653,1911.05173977087,466.4686416806,773.706772371477,875.479781780315,923.775724490556,1798.6684569945,689.130997052028,2140.94143585196,1980.2704278307,1885.45134027451,2054.32267393741,2121.82929839361,1977.3985854259,2609.93612657399,2681.85529349215,2788.94640601601,2979.354957232,2620.59835487915,2643.53697671903,2030.06626291886,1953.92785854513,1355.50569248257,1616.59793983749,1178.70642631915,1293.87717550851,1193.75815604523,941.801561817698,945.600529094739,1196.80620442331,1046.58951517578,2370.23649543187,553.106378289097
"BukidnonUmayamnon",2607.15319985948,2583.07488523815,2472.53287318216,2203.59074824533,2729.27586188907,2508.00162106686,2835.53287984223,2779.03722678633,2707.86135078791,2892.16944090553,2654.18032438069,2704.92952980143,2313.30991023194,2475.78604008691,2509.35553150566,2611.16654889868,2630.74012256967,2626.59541734932,2599.28835551198,2237.72412693608,2421.01052097574,2257.2179833626,1944.0937464632,2037.30840741639,1881.3938226224,1759.33702751828,1276.20992498778,1550.9895433791,1498.97839946336,1345.40118231825,1379.93250419886,1062.01077369795,1377.99947397292,1044.91324749621,1262.7300721291,716.673946263787,771.642415132526,983.70724471613,1218.14516455709,557.005101250963,2188.62581084642,2222.28081456938,1780.33926566376,2321.89124469914,1704.19606771303,1558.46820738224,923.650295983998,2594.04341576939,2594.04341576939,947.553059147334,958.180239773367,928.240552325401,947.553059147334,947.553059147334,1265.42783125422,636.439323907608,502.461420249224,729.584296293466,636.629661023674,426.475954443317,498.458862041746,651.245467032193,749.204294111317,870.492701117276,499.530228490193,146.033077667762,84.2382098436839,164.232826971504,109.515867642044,0,130.651479434618,179.581178958664,403.538841284237,341.603961334326,651.692248980998,403.538841284237,334.037112469297,401.91962988578,427.631584678154,518.697068333365,528.98842295734,823.886786324426,1483.42301461684,1901.14256054119,492.283339471812,1647.8069740715,1771.3202253984,996.153195359766,1788.75927776481,789.646350364161,2131.03225662228,1970.36124860102,1875.54216104482,2044.41349470773,2111.92011916393,1967.48940619622,2600.02694734431,2671.94611426247,2779.03722678633,2969.44577800231,2610.68917564947,2633.62779748935,2020.15708368918,1944.01867931544,1345.59651325289,1606.68876060781,1168.79724708946,1283.96799627883,1183.84897681554,931.892382588015,935.691349865056,1186.89702519363,1036.6803359461,2360.32731620219,543.197199059413
"BukidnonTigwahanon",2735.23367531524,2711.15536069392,2600.61334863793,2331.6712237011,2857.35633734484,2636.08209652262,2963.613355298,2907.1177022421,2835.94182624368,3020.2499163613,2782.26079983646,2833.0100052572,2441.39038568771,2603.86651554268,2637.43600696143,2739.24702435445,2758.82059802544,2754.67589280509,2727.36883096775,2365.80460239185,2549.09099643151,2385.29845881837,2072.17422191897,2165.38888287216,2009.47429807817,1887.41750297404,1404.29040044355,1679.07001883487,1627.05887491913,1473.48165777402,1508.01297965463,1190.09124915372,1506.07994942869,2338.99315570764,1390.81054758487,844.754421719556,899.722890588295,1111.7877201719,1170.88894481781,685.085576706732,2316.70628630219,2350.36129002515,1908.41974111953,2449.97172015491,1832.2765431688,1686.54868283801,851.481361054749,1327.92421658897,1327.92421658897,868.444753323724,910.750172683412,868.950942192596,868.444753323724,868.444753323724,1393.50830670999,573.561072000412,507.756575004943,633.484117996692,591.103274973506,323.775631167281,515.940989586139,526.092571945117,618.600546025722,1082.0641307686,627.610703945962,152.280212167969,162.467960840348,256.064175119312,132.865699743245,130.651479434618,0,70.5294987716565,272.914886955116,228.10247318027,521.308887705101,272.914886955116,354.791876908036,360.941581574785,375.162552083551,513.788862204503,422.191562148418,734.231995717508,1611.50349007261,927.406345415498,361.977826572514,720.169312131749,789.934568788558,874.770680832899,857.821401444218,702.88657337876,2259.11273207805,2098.44172405679,2003.62263650059,2172.4939701635,2240.0005946197,2095.56988165198,2728.10742280008,2800.02658971824,2907.1177022421,3097.52625345808,2738.76965110524,2761.70827294511,2148.23755914495,2072.09915477121,1473.67698870865,1734.76923606358,1296.87772254523,1412.0484717346,1311.92945227131,1059.97285804378,1063.77182532082,1314.9775006494,1164.76081140186,2488.40779165796,671.277674515182
"BukdinonMatigsalug",2753.69329925606,2729.61498463473,2619.07297257874,2350.13084764192,2875.81596128566,2654.54172046344,2982.07297923882,2925.57732618291,2854.4014501845,3038.70954030212,2800.72042377728,2851.46962919802,2459.85000962853,2622.3261394835,2655.89563090225,2757.70664829526,2777.28022196626,2773.13551674591,2745.82845490857,2384.26422633267,2567.55062037233,2403.75808275919,2090.63384585979,2183.84850681298,2027.93392201899,1905.87712691486,1422.75002438437,1697.52964277569,1645.51849885994,1491.94128171484,1526.47260359545,1208.55087309454,1524.53957336951,2357.45277964846,1409.27017152568,863.214045660374,918.182514529112,1130.24734411272,1094.02533860081,703.54520064755,2335.16591024301,2368.82091396597,1926.87936506035,2468.43134409573,1850.73616710962,773.136377741076,780.259171566418,1265.43526054995,1265.43526054995,796.681264817869,848.075581534066,799.136192291775,796.681264817869,796.681264817869,1411.9679306508,504.359845725308,459.030756914169,564.127044283385,640.290030701068,344.521413223205,583.198259984113,514.146270372577,580.67348611104,1089.99851852085,646.07032788678,134.503634698752,179.995464933017,265.509014319266,132.760064763938,179.581178958664,70.5294987716565,0,239.470217441424,242.70922979558,481.392110307132,239.470217441424,423.607558565447,415.841007751386,425.246822115396,576.756157549267,355.081738725682,664.144753142116,806.946340847871,884.550008530178,333.819636745071,663.239054522971,748.543451666236,816.619117079032,802.413986112896,632.559461863587,1104.49941664571,2116.90134799761,2022.08226044141,2190.95359410432,2258.46021856052,2114.0295055928,2746.5670467409,2818.48621365905,2925.57732618291,3115.9858773989,2757.22927504606,2780.16789688593,2166.69718308576,2090.55877871203,1492.13661264947,1753.22886000439,1315.33734648605,1430.50809567541,1330.38907621213,1078.4324819846,1082.23144926164,1333.43712459022,1183.22043534268,2506.86741559877,689.737298456
"DavaoMatigsalug",3003.1534766946,2979.07516207327,2868.53315001728,2599.59102508045,3125.27613872419,2904.00189790198,3231.53315667736,3175.03750362145,3103.86162762303,3288.16971774065,3050.18060121581,3100.92980663655,2709.31018706706,2871.78631692203,2905.35580834079,3007.1668257338,3026.74039940479,3022.59569418444,2995.2886323471,2633.7244037712,2817.01079781086,2653.21826019772,2340.09402329832,2433.30868425151,2277.39409945752,2155.3373043534,1672.2102018229,1946.98982021422,1894.97867629848,1741.40145915337,1775.93278103398,1458.01105053307,1773.99975080804,2606.912957087,1658.73034896422,1112.67422309891,1167.64269196765,1379.70752155125,1076.17560658494,953.005378086084,2584.62608768154,2618.28109140451,2176.33954249888,2717.89152153426,2100.19634454815,810.80321228165,825.1399706664,1301.20097313112,1301.20097313112,837.083884725982,958.303847446198,906.415093859963,837.083884725982,837.083884725982,1661.42810808934,522.520341652953,610.152439316207,481.269885865781,592.106750328276,239.096090293233,648.178095777166,275.902953646488,345.691255653949,2460.2212708506,895.530505325314,367.945047091129,419.147037466552,504.339779231379,371.794578501853,403.538841284237,272.914886955116,239.470217441424,0,170.290173881248,249.017385659149,0,520.002934164274,424.244241164484,409.69535934736,608.674135773653,269.342597597262,591.445290882849,716.49469983573,655.160043910099,95.516745595974,474.158569567855,517.582929350392,629.613441800773,604.602891678589,571.124826427551,868.439223376512,2366.36152543614,2271.54243787995,2440.41377154285,2507.92039599905,2363.48968303134,2996.02722417943,3067.94639109759,3175.03750362145,3365.44605483743,3006.68945248459,3029.62807432447,2416.1573605243,2340.01895615056,1741.59679008801,2002.68903744293,1564.79752392458,1679.96827311395,1579.84925365066,1327.89265942314,1331.69162670018,1582.89730202875,1432.68061278122,2756.32759303731,939.197475894534
"AtaManobo",2952.41068179616,2928.33236717484,2817.79035511885,2548.84823018202,3074.53334382576,2853.25910300354,3180.79036177892,3124.29470872302,3053.1188327246,3237.42692284222,2999.43780631738,3050.18701173812,2658.56739216863,2821.0435220236,2854.61301344235,2956.42403083537,2975.99760450636,2971.85289928601,2944.54583744867,2582.98160887277,2766.26800291243,2602.47546529929,2289.35122839989,2382.56588935308,2226.65130455909,2104.59450945497,1621.46740692447,1896.24702531579,1844.23588140005,1690.65866425494,1725.18998613555,1407.26825563464,1723.25695590961,2556.17016218856,1607.98755406579,1061.93142820048,1116.89989706922,1328.96472665282,1220.48920112203,902.262583187652,2533.88329278311,2567.53829650607,2125.59674760045,2667.14872663583,2049.45354964972,931.769252471126,942.858254850942,2939.30089770608,2939.30089770608,955.89583400155,1117.53683228058,1027.81237616667,955.89583400155,955.89583400155,1610.68531319091,665.975334804005,1358.30488980505,648.637885480058,436.090938481639,102.625402876533,479.417233267146,296.211048758804,463.149566819401,2409.47847595216,844.787710426882,372.020004880255,390.056931174046,483.964875892277,359.100939054478,341.603961334326,228.10247318027,242.70922979558,170.290173881248,0,380.301548480711,170.290173881248,360.467324030999,254.014256511351,241.324284074991,438.39703227526,432.414592963933,758.454980228504,886.00628362008,680.16013237868,207.949981802398,633.223380315529,564.823501524388,786.929530157529,756.782283699652,736.202979343141,774.725332539237,2315.61873053771,2220.79964298151,2389.67097664442,2457.17760110062,2312.7468881329,2945.284429281,3017.20359619916,3124.29470872302,3314.703259939,2955.94665758616,2978.88527942603,2365.41456562587,2289.27616125213,1690.85399518957,1951.9462425445,1514.05472902615,1629.22547821552,1529.10645875223,1277.1498645247,1280.94883180174,1532.15450713032,1381.93781788278,2705.58479813888,888.454680996102
"ManoboTagabawa",3242.71884071239,3218.64052609106,3108.09851403507,2839.15638909825,3364.84150274198,3143.56726191977,3471.09852069515,3414.60286763924,3343.42699164083,3527.73508175845,3289.7459652336,3340.49517065435,2948.87555108486,3111.35168093983,3144.92117235858,3246.73218975159,3266.30576342259,3262.16105820224,3234.8539963649,2873.289767789,3056.57616182865,2892.78362421552,2579.65938731612,2672.87404826931,2516.95946347532,2394.90266837119,1911.77556584069,2186.55518423202,2134.54404031627,1980.96682317117,2015.49814505178,1697.57641455087,2013.56511482583,2846.47832110479,1898.29571298201,1352.2395871167,1407.20805598544,1619.27288556905,1020.12185571594,1192.57074210388,2824.19145169933,2857.8464554223,2415.90490651668,2957.45688555206,2339.76170856594,849.064333046652,854.381122650439,1173.67779734005,1173.67779734005,865.094159080889,883.974982853813,880.849179554613,865.094159080889,865.094159080889,876.500556330683,571.387532522189,762.504512560621,430.518294107371,584.244212712876,393.590286792135,844.77350764209,157.61570597739,100.158551382018,2699.78663486839,1135.09586934311,600.25337459658,660.792821357037,1395.28820102733,610.22726567391,651.692248980998,521.308887705101,481.392110307132,249.017385659149,380.301548480711,0,249.017385659149,739.850182600542,610.066469105824,582.975674850017,788.459514259132,305.607836106201,529.764729863775,616.759802361468,405.948837206691,173.210272654921,274.615992679374,268.64727826834,418.726260839491,381.93973583402,526.178983017808,622.701917571,2605.92688945393,2511.10780189774,2679.97913556065,2747.48576001684,2603.05504704913,3235.59258819722,3307.51175511538,3414.60286763924,3605.01141885523,3246.25481650239,3269.19343834226,2655.72272454209,2579.58432016836,1981.1621541058,2242.25440146072,1804.36288794238,1919.53363713174,1819.41461766846,1567.45802344093,1571.25699071797,1822.46266604655,1672.24597679901,2995.8929570551,1178.76283991233
"OvuManuvo",3003.1534766946,2979.07516207327,2868.53315001728,2599.59102508045,3125.27613872419,2904.00189790198,3231.53315667736,3175.03750362145,3103.86162762303,3288.16971774065,3050.18060121581,3100.92980663655,2709.31018706706,2871.78631692203,2905.35580834079,3007.1668257338,3026.74039940479,3022.59569418444,2995.2886323471,2633.7244037712,2817.01079781086,2653.21826019772,2340.09402329832,2433.30868425151,2277.39409945752,2155.3373043534,1672.2102018229,1946.98982021422,1894.97867629848,1741.40145915337,1775.93278103398,1458.01105053307,1773.99975080804,2606.912957087,1658.73034896422,1112.67422309891,1167.64269196765,1379.70752155125,1076.17560658494,953.005378086084,2584.62608768154,2618.28109140451,2176.33954249888,2717.89152153426,2100.19634454815,810.80321228165,825.1399706664,1301.20097313112,1301.20097313112,837.083884725982,958.303847446198,906.415093859963,837.083884725982,837.083884725982,1661.42810808934,522.520341652953,610.152439316207,481.269885865781,592.106750328276,239.096090293233,648.178095777166,275.902953646488,345.691255653949,2460.2212708506,895.530505325314,367.945047091129,419.147037466552,504.339779231379,371.794578501853,403.538841284237,272.914886955116,239.470217441424,0,170.290173881248,249.017385659149,0,520.002934164274,424.244241164484,409.69535934736,608.674135773653,269.342597597262,591.445290882849,716.49469983573,655.160043910099,95.516745595974,474.158569567855,517.582929350392,629.613441800773,604.602891678589,571.124826427551,868.439223376512,2366.36152543614,2271.54243787995,2440.41377154285,2507.92039599905,2363.48968303134,2996.02722417943,3067.94639109759,3175.03750362145,3365.44605483743,3006.68945248459,3029.62807432447,2416.1573605243,2340.01895615056,1741.59679008801,2002.68903744293,1564.79752392458,1679.96827311395,1579.84925365066,1327.89265942314,1331.69162670018,1582.89730202875,1432.68061278122,2756.32759303731,939.197475894534
"ManoboAgusan",2727.07747700505,2702.99916238372,2592.45715032773,2323.5150253909,2849.20013903464,2627.92589821243,2955.45715698781,2898.9615039319,2827.78562793349,3012.09371805111,2774.10460152626,2824.85380694701,2433.23418737752,2595.71031723249,2629.27980865124,2731.09082604425,2750.66439971525,2746.5196944949,2719.21263265756,2357.64840408166,2540.93479812131,2377.14226050818,2064.01802360878,2157.23268456197,2001.31809976797,1879.26130466385,1396.13420213335,1670.91382052468,1618.90267660893,1465.32545946383,1499.85678134443,1181.93505084353,1497.92375111849,2330.83695739745,1382.65434927467,836.598223409362,891.566692278101,1103.6315218617,2559.72433389206,676.929378396538,2308.55008799199,2342.20509171496,1900.26354280934,2441.81552184472,1824.1203448586,1678.39248452782,1210.82376278658,2713.96769291497,2713.96769291497,1228.64500659723,1276.4035679146,1224.91667724656,1228.64500659723,1228.64500659723,1385.35210839979,1692.35025696382,1132.97168501394,1877.05769521228,359.050995092761,365.158669518763,165.108922401972,588.977778282287,741.510715261479,1058.15191680558,619.454505635768,470.219383308551,418.111877155109,879.64683731999,435.558512941919,334.037112469297,354.791876908036,423.607558565447,520.002934164274,360.467324030999,739.850182600542,520.002934164274,0,175.847383628425,217.823527397565,192.682578748306,1431.42596875883,1830.84019894038,1603.34729176242,938.978243716635,568.32015869503,1767.73125121707,828.222855056506,2145.53303699975,1908.68355491039,1811.13081392691,992.318850185776,2090.28552574659,1995.4664381904,2164.33777185331,2231.8443963095,2087.41368334179,2719.95122448988,2791.87039140804,2898.9615039319,3089.37005514789,2730.61345279505,2753.55207463492,2140.08136083475,2063.94295646102,1465.52079039846,1726.61303775338,1288.72152423504,1403.8922734244,1303.77325396112,1051.81665973359,1055.61562701063,1306.8213023392,1156.60461309167,2480.25159334776,663.121476204988
"Manguangan",2896.82904730534,2872.75073268401,2762.20872062802,2493.26659569119,3018.95170933493,2797.67746851272,3125.2087272881,3068.71307423219,2997.53719823377,3181.84528835139,2943.85617182655,2994.60537724729,2602.9857576778,2765.46188753277,2799.03137895153,2900.84239634454,2920.41597001553,2916.27126479518,2888.96420295784,2527.39997438194,2710.6863684216,2546.89383080847,2233.76959390906,2326.98425486226,2171.06967006826,2049.01287496414,1565.88577243364,1840.66539082496,1788.65424690922,1635.07702976411,1669.60835164472,1351.68662114381,1667.67532141878,2500.58852769774,1552.40591957496,1006.34979370965,1061.31826257839,1273.38309216199,2729.47590419235,846.680948696825,2478.30165829228,2511.95666201525,2070.01511310962,2611.567092145,1993.87191515889,1848.1440548281,1168.00940122051,2883.71926321525,2883.71926321525,1182.9472047484,1356.48776290784,1217.29905972346,1182.9472047484,1182.9472047484,1555.10367870008,900.54127530432,1302.72325531423,901.223482973075,235.028037417324,217.294183218789,234.967449233775,414.826623843961,437.787610847403,2353.89684146134,789.206075936055,506.877399851632,481.249575031107,1049.39840762028,478.598428390426,401.91962988578,360.941581574785,415.841007751386,424.244241164484,254.014256511351,610.066469105824,424.244241164484,175.847383628425,0,41.9776502380053,184.50068668222,683.408376385261,2000.59176924067,1773.09886206271,741.250656583053,447.454006536974,876.303208984984,565.044525455105,1026.89891932573,991.982698735314,987.041528902127,771.383952561483,2260.03709604688,2165.21800849069,2334.08934215359,2401.59596660979,2257.16525364208,2889.70279479017,2961.62196170833,3068.71307423219,3259.12162544817,2900.36502309533,2923.30364493521,2309.83293113504,2233.6945267613,1635.27236069875,1896.36460805367,1458.47309453533,1573.64384372469,1473.5248242614,1221.56823003388,1225.36719731092,1476.57287263949,1326.35618339196,2650.00316364805,832.873046505275
