lon,lat,log_w_ratio_null_mean,log_w_ratio_null_sd,log_w_ratio_obs,z_obs_vs_null
120.2677877547883,4.3078514414664495,-0.2877307536520123,0.6195062308257809,0.062394456536659426,0.5651681819599564
120.30523115112325,4.3078514414664495,-0.28724588194620276,0.6160393422276549,0.06371515851866949,0.569705563277444
120.3426745474582,4.3078514414664495,-0.2867610102403928,0.612600826053059,0.06503586050067955,0.5742677054611126
120.38011794379315,4.3078514414664495,-0.2862761385345828,0.6091911627377661,0.06635656248268962,0.5788539338497718
120.41756134012812,4.3078514414664495,-0.28579126682877304,0.6058108394564963,0.06767726446469968,0.5834635306469381
120.45500473646307,4.3078514414664495,-0.28530639512296346,0.6024603500783029,0.06899796644670975,0.5880957336422614
118.91982548673005,4.353063539722403,-0.28352102183009276,0.6155874583155184,0.023671268552980962,0.49902298403490664
118.957268883065,4.353063539722403,-0.28200174723529753,0.6072372895011191,0.0268418958624963,0.5086045413178214
118.99471227939995,4.353063539722403,-0.2804824726405011,0.5989622738016234,0.03001252317201164,0.5183882347744473
119.0321556757349,4.353063539722403,-0.27896319804570535,0.5907655692964863,0.03318315048152698,0.5283760001432584
119.06959907206985,4.353063539722403,-0.28120069950576754,0.6018782192023509,0.03764075617511864,0.5297441334618092
119.1070424684048,4.353063539722403,-0.28666098164501436,0.6301278538198268,0.04320240666940833,0.5234864421796229
119.14448586473975,4.353063539722403,-0.29212126378425857,0.6590991923235664,0.04876405716369803,0.5171988145611449
119.18192926107471,4.353063539722403,-0.2975815459235088,0.6887011617793392,0.05432570765799127,0.5109723536291226
119.21937265740966,4.353063539722403,-0.2989678764398747,0.6964187460093445,0.05500947494263908,0.5082823422127758
119.25681605374461,4.353063539722403,-0.29870339120220585,0.6951251051864643,0.05371666341775594,0.5069879536654436
119.29425945007956,4.353063539722403,-0.2984389059645373,0.6938376691131217,0.0524238518928728,0.5056842161739221
119.33170284641452,4.353063539722403,-0.29817442072686856,0.6925564723924963,0.051131040367989655,0.5043710874409306
119.36914624274947,4.353063539722403,-0.2979099354891999,0.6912815497159738,0.049838228843105625,0.503048525561234
119.40658963908442,4.353063539722403,-0.29764545025153105,0.6900129358608216,0.048545417318222484,0.501716489036347
119.44403303541937,4.353063539722403,-0.2973809650138623,0.6887506656878043,0.04725260579333934,0.5003749367894136
119.48147643175432,4.353063539722403,-0.2971164797761936,0.6874947741387482,0.0459597942684562,0.49902382818027236
119.51891982808927,4.353063539722403,-0.29685199453852484,0.6862452962340473,0.04466698274357217,0.4976631230206936
119.55636322442422,4.353063539722403,-0.29658750930085626,0.6850022670701128,0.04337417121868903,0.4962927815897999
119.59380662075918,4.353063539722403,-0.2963230240631875,0.6837657218167664,0.042081359693805,0.49491276464963996
119.63125001709413,4.353063539722403,-0.2960585388255185,0.6825356957145797,0.040788548168921857,0.49352303346095155
119.66869341342908,4.353063539722403,-0.29579405358784994,0.6813122240721498,0.039495736644038715,0.4921235497990743
119.70613680976403,4.353063539722403,-0.29552956835018124,0.6800953422633212,0.03820292511915557,0.49071427597003203
119.74358020609898,4.353063539722403,-0.2950522761391015,0.6763075229970875,0.03943374357964835,0.49457681357211564
119.78102360243393,4.353063539722403,-0.29456740443329155,0.6724489856761475,0.040754445561658414,0.4986576783334483
119.81846699876888,4.353063539722403,-0.294082532727482,0.6686121527310115,0.04207514754366848,0.5027693243356133
119.85591039510383,4.353063539722403,-0.29359766102167206,0.6647973999577661,0.04339584952567854,0.5069115952751311
119.89335379143878,4.353063539722403,-0.29311278931586243,0.6610051096397882,0.04471655150768861,0.5110843106911074
119.93079718777373,4.353063539722403,-0.2926279176100526,0.6572356706064446,0.04603725348969867,0.5152872648973207
119.96824058410868,4.353063539722403,-0.29214304590424306,0.6534894782882055,0.047357955471708735,0.519520225888355
120.00568398044365,4.353063539722403,-0.29165817419843304,0.6497669347678205,0.0486786574537188,0.5237829342205039
120.0431273767786,4.353063539722403,-0.2911733024926231,0.6460684488272442,0.04999935943572975,0.5280751018683174
