"","cent2084","agut1237","akla1241","alan1249","arta1239","pamp1244","aben1249","amba1267","maga1263","magi1241","babu1242","bala1310","bant1288","bata1301","buhi1245","cent2087","buhi1243","irig1242","koro1310","sara1326","binu1244","boli1256","cent2292","guin1256","boto1242","butu1244","capi1239","cebu1242","cuyo1237","casi1235","dupa1235","gadd1244","gian1241","hanu1241","hili1240","ibal1244","iban1267","amga1235","bata1298","kele1259","ilok1237","ilon1239","ivat1242","alab1246","atii1237","iray1237","isin1239","isna1241","itaw1240","bino1237","kaga1256","kala1388","lowe1412","lubu1243","limo1248","sout2908","kaya1320","kama1363","kank1243","nort2877","pamp1243","kina1250","magu1243","mama1275","cama1250","atam1240","diba1242","ilia1236","cota1241","sara1327","mati1250","west2555","mans1262","mara1404","taga1270","masb1238","pang1290","rata1245","romb1245","sout2916","wara1300","tina1248","sang1337","remo1247","west2557","cent2089","suri1273","tady1237","tbol1240","cent2090","cala1258","taus1251","tiru1241","yoga1237"
"sang1337",4102.21997454015,1537.74045891028,2529.30453341895,2799.53570376971,4212.64832568959,3737.25184998048,3318.475798124,3148.90275611446,3358.71246051786,3182.1643659718,3735.42509902026,3908.58766068619,2543.37669959849,1253.26417163049,3032.87501956023,2594.31530749078,2324.002184482,2413.09908102978,199.029053522044,232.867959410168,2100.80445583315,3318.05993187443,3746.97362638472,3772.26097593623,3296.28268176691,1810.02077733818,2210.19567353815,2005.50463182073,1345.18970555267,3735.27662069921,4319.12961449433,3987.05145135728,706.834525302571,3142.62371680491,2346.80336803394,3551.46826770683,4177.70982756471,3838.13022050158,3934.79616885499,3884.48748491127,3747.17619706993,4180.3917446944,3861.99397614896,2714.42407996875,2593.05797735992,2749.07133101761,3753.43691153654,3850.07682907117,4030.9661560002,3696.41277714173,1504.23241960787,615.9349064907,3910.49010658659,3778.95846006877,3934.22370362395,3798.01224106792,3649.05691521929,964.552152941149,3692.92560978976,3682.34198987811,3271.39715230305,2637.94021014946,645.714142633126,1780.05875461447,2792.82805609161,979.531067885271,814.893280721951,833.345681503319,424.957157975267,126.604147549657,1071.45523748546,1002.97698096871,246.270498998931,1086.99900006061,2690.53708804952,2307.02472472692,3591.80615394161,3207.65379312271,2572.5397494434,1031.97992965679,2257.09900790427,3284.78664826828,0,3213.30340555578,815.875198808125,2363.12007978512,1975.19251344593,2867.88770844038,291.605892129903,1616.6506411203,3048.17940133071,941.354723084386,672.295782056665,4171.90632698204
"remo1247",1411.79761051098,1120.05990887441,1380.07473151838,741.743862165699,630.968394719054,1046.8294859513,628.053434094828,458.480392085282,668.290096488685,491.742001942631,1045.00273499108,1218.16529665702,892.425349198709,3035.11624690216,975.083177956211,654.095866608135,1066.78455929116,1155.88145583894,2874.90709072287,2980.56855923907,1919.20824978487,627.637567845258,1056.55126235554,1081.83861190705,605.860317737735,1628.4245712899,1556.49843773736,1823.90842577245,2966.06625122933,371.832967718974,1628.70725046516,1296.62908732811,2512.64950942284,1084.83187520089,1785.82194243721,861.045903677658,1487.28746353554,1147.70785647241,1244.37380482582,1194.0651208821,1056.75383304076,714.789555679777,1171.57161211979,225.830811053038,2032.07655176319,611.603111452914,1063.01454750737,1159.654465042,1340.54379197103,1005.99041311256,1184.24069199978,2599.39391209468,1220.06774255742,1088.5360960396,1243.80133959478,1107.58987703874,958.634551190117,2181.28467730831,1002.50324576059,991.91962584894,580.974788273878,2076.95878455274,2546.8502903904,1598.46254856619,383.947427961348,2163.38125200857,2216.70729822501,2324.86239166695,2312.36419969495,3017.60692758927,2132.74819920753,2162.58321901053,2730.54769327493,2159.02572830947,312.562518335615,1157.79492282636,901.383789912439,1149.86195151869,921.588399043611,2534.48604096849,1603.40177210347,594.364284239111,3213.30340555578,0,1835.75326236611,1802.1386541884,1793.59630739765,810.095866836365,2510.20072437821,1346.14164384127,990.387559726696,2837.85123462554,2363.81110366055,1481.48396295287
"west2557",2724.66983135048,504.915534685821,1151.75439022927,1421.98556058004,2835.09818249992,2359.7017067908,1940.92565493433,1771.35261292478,1981.16231732818,1804.61422278213,2357.87495583058,2531.03751749652,1165.82655640882,555.832138332177,768.420300009155,1216.7651643011,946.452041292322,1035.5489378401,868.941353125758,1066.24462077661,1102.63953219192,1940.50978868476,2369.42348319504,2394.71083274655,1918.73253857723,811.855853696947,832.645530348477,1007.3397081795,515.495937822015,2357.72647750953,2941.57947130466,2609.50130816761,1696.08079182989,669.299903992126,737.465087701111,2173.91812451716,2800.15968437504,2460.58007731191,2557.24602566532,2506.9373417216,2369.62605388026,2802.84160150472,2484.44383295929,1336.87393677908,1094.83381968233,1371.52118782793,2375.88676834687,2472.5266858815,2653.41601281053,2318.86263395206,466.257010004129,1782.82519450173,2532.93996339692,2401.4083168791,2556.67356043428,2420.46209787824,2271.50677202962,1364.71595971536,2315.37546660009,2304.79184668844,1893.84700911338,487.175146157076,601.958775997448,781.893830973245,1415.27791290194,1346.81253441562,1400.13858063206,1508.293674074,784.337120221828,2201.03820999632,1316.17948161458,1346.01450141758,1913.97897568198,865.803402067882,1312.98694485985,929.474581537246,2214.25601075194,609.010871244394,1194.98960625372,1006.45896149536,879.548864714592,1907.23650507861,815.875198808125,1835.75326236611,0,274.111574715273,977.027589804703,1490.33756525071,982.17364490508,656.055406281101,632.380077685532,1309.82415515241,368.093572259661,2794.35618379237
"cent2089",2691.05522317277,505.175686430591,1118.13978205156,1388.37095240233,2801.48357432221,2326.08709861309,1907.31104675662,1737.73800474707,1947.54770915047,1770.99961460442,2324.26034765287,2497.42290931881,1132.21194823111,580.93490230966,1621.71026819284,1183.15055612339,912.837433114612,1001.93432966239,2024.72376495221,2130.38523346841,1069.02492401421,1906.89518050705,2335.80887501733,2361.09622456884,1885.11793039952,778.241245519237,799.030922170767,973.725100001793,527.576479974017,2324.11186933182,2907.96486312695,2575.8866999899,1662.46618365218,665.181385806387,703.850479523401,2140.30351633945,2766.54507619733,2426.9654691342,2523.63141748761,2473.32273354389,2336.01144570255,2769.22699332701,2450.82922478158,1303.25932860137,1061.21921150462,1337.90657965022,2342.27216016916,2438.91207770379,2619.80140463282,2285.24802577435,466.901342056202,1749.21058632402,2499.32535521921,2367.79370870139,2523.05895225657,2386.84748970053,2237.89216385191,1331.10135153765,2281.76085842238,2271.17723851073,1860.23240093567,994.987321638929,603.455547482496,748.279222795535,1381.66330472423,1313.19792623791,1366.52397245435,1474.6790658963,750.722512044118,2167.42360181861,1282.56487343687,1312.39989323987,1880.36436750427,832.188793890172,1279.37233668214,895.859973359536,2180.64140257423,598.657953645684,1161.37499807601,972.844353317651,845.934256536882,1873.6218969009,2363.12007978512,1802.1386541884,274.111574715273,0,943.412981626993,1456.722957073,948.55903672737,663.263152112357,606.458621820603,1276.2095469747,802.169416009715,2760.74157561466
"suri1273",2682.51287638202,2084.01458806304,1109.59743526082,1379.82860561158,2792.94122753146,2317.54475182235,1898.76869996587,1729.19565795632,1939.00536235973,1762.45726781367,2315.71800086213,2488.88056252806,1123.66960144036,2176.39057434075,1613.1679214021,1174.60820933265,904.295086323865,993.391982871645,1636.79619861301,1742.45766712922,681.09735767502,1898.3528337163,2327.26652822658,2352.5538777781,1876.57558360878,390.313679180045,790.48857538002,585.797533662601,2107.34057866792,2315.56952254108,2899.4225163362,2567.34435319915,1274.53861731299,1722.91661864678,927.096269875804,2131.7611695487,2758.00272940658,2418.42312234345,2515.08907069686,2464.78038675314,2327.4690989118,2760.68464653627,2442.28687799083,1294.71698181062,1173.35087920179,1329.36423285947,2333.72981337841,2430.36973091304,2611.25905784207,2276.7056789836,2045.98235759207,1361.28301998483,2490.78300842846,2359.25136191064,2514.51660546582,2378.30514290979,2229.34981706116,461.388385902224,2273.21851163163,2262.63489171998,1851.69005414492,1218.23311199133,1308.73939828055,360.351656456343,1373.12095793348,925.270359898721,978.596406115157,1086.7514995571,1453.63852713355,1779.49603547942,894.637307097678,924.472326900677,1492.43680116508,1300.30005574807,1270.82998989139,887.317626568789,2172.09905578348,1787.94669496458,1152.83265128527,1675.76036840708,837.391909746135,1865.07955011015,1975.19251344593,1793.59630739765,977.027589804703,943.412981626993,0,1448.18061028225,1651.4750518168,2241.7576872654,1628.47230317258,1979.12556206413,1505.08543109914,2752.19922882391
"tady1237",1699.01243582074,593.113801136251,458.839686221029,141.327686987187,1809.44078697017,1334.04431126106,915.268259404585,745.695217395039,955.504921798442,778.956827252388,1332.21756030084,1505.38012196678,191.497186366923,982.585329255142,193.821153757726,991.681985184544,721.368862175762,810.465758723542,2529.49139360747,2635.15286212367,1573.79255266947,914.852393155015,1343.7660876653,1369.05343721681,893.075143047491,1283.0088741745,502.478281137231,1478.49272865705,809.304126055007,1332.06908197979,1915.92207577491,1583.84391263787,2167.23381230744,301.517104526213,1440.40624532181,1148.26072898741,1774.5022888453,1434.92268178217,1531.58863013558,1481.27994619185,1343.96865835052,1777.18420597498,1458.78643742955,431.244249761787,733.054035773771,345.863792298188,1350.22937281712,1446.86929035175,1627.75861728078,1293.20523842231,636.125823905425,2253.97821497928,1507.28256786717,1375.75092134935,1531.01616490453,1394.8047023485,1245.84937649987,1835.86898019291,1289.71807107034,1279.1344511587,868.189613583635,676.52631675257,2201.434593275,1253.04685145079,796.461008576426,1817.96555489317,1871.29160110961,1979.44669455155,1966.94850257955,2672.19123047387,1787.33250209213,1817.16752189513,2385.13199615953,1813.61003119407,407.357257842553,812.379225710956,1188.5986152222,371.006627125171,576.17270192821,2189.07034385309,1257.98607498807,881.579109548868,2867.88770844038,810.095866836365,1490.33756525071,1456.722957073,1448.18061028225,0,2164.7850272628,689.070344606203,644.971862611295,2492.43553751013,2018.39540654515,1768.69878826262
"tbol1240",3399.11729336258,2089.16064316342,1826.20185224137,2096.43302259214,3509.54564451202,3034.1491688029,2615.37311694643,2445.80007493688,2655.60977934028,2479.06168479423,3032.32241784268,3205.48497950862,1840.27401842092,2181.53662944113,2329.77233838265,1891.2126263132,1620.89950330442,1709.9963998522,230.193134782685,397.529414699049,1777.08699420402,2614.95725069686,3043.87094520714,3069.15829475865,2593.18000058933,1486.30331570904,1507.09299236057,1681.7871701916,2112.4866337683,3032.17393952163,3616.02693331675,3283.94877017971,562.603662340274,2439.52103562733,1411.91254971321,2848.36558652925,3474.60714638714,3135.02753932401,3231.69348767742,3181.38480373369,3044.07351589236,3477.28906351682,3158.89129497139,2011.32139879118,1769.28128169443,2045.96864984003,3050.33423035896,3146.97414789359,3327.86347482262,2993.31009596415,2051.12841269244,490.424521192123,3207.38742540901,3075.85577889119,3231.12102244637,3094.90955989034,2945.95423404171,2039.16342172746,2989.82292861218,2979.23930870054,2568.29447112547,1703.04939182874,366.374183041346,1456.34129298534,2089.72537491404,909.118577911124,2074.58604264416,574.16110715495,176.326821934546,448.792972612253,808.818457549037,736.55254432033,628.956956974922,1540.25086407998,1987.43440687194,1603.92204354934,2888.70347276404,2504.55111194513,1869.43706826582,1680.90642350746,1553.99632672669,2581.68396709071,291.605892129903,2510.20072437821,982.17364490508,948.55903672737,1651.4750518168,2164.7850272628,0,2246.90374236578,2345.07672015314,861.745918280114,345.955433618709,3468.80364580446
"cent2090",3989.39992881118,164.69248431093,556.879322409199,674.286885360271,1935.68282240935,3624.4318042515,992.672659381025,768.138695207391,1036.17221659556,795.428318031718,3622.60505329128,3795.76761495722,487.787733268741,307.059469347186,537.931705301872,833.368568681845,797.044850540454,749.431092162654,3323.06847059061,3428.72993910682,1060.04660719614,948.625139601957,3634.15358065574,3659.44093020725,900.434442232922,2076.58595115765,854.193871521793,779.314355262169,164.847183743947,1687.89396812588,4206.30956876535,1722.75518466479,2960.81088929059,459.525418366684,629.316955026244,1607.72436365662,4064.88978183574,3725.31017477261,1892.0698463586,1882.88190910258,1403.18616959223,1821.33622650843,3749.17393041999,953.718571874883,635.194802200514,713.092787205091,1606.58923870529,3737.2567833422,3918.14611027122,3583.59273141275,230.802251066533,3047.55529196243,3797.67006085761,3666.13841433979,3821.40365789497,3685.19219533894,1674.41366056196,2629.44605717606,1766.99407783789,3569.52194414914,967.299796060975,563.457780433014,1300.02004091925,2046.62392843394,1253.27384359725,2611.54263187632,2664.86867809276,2773.0237715347,2049.06721768253,3465.76830745702,2580.90957907528,2610.74459887828,3178.70907314268,2130.53349952858,991.677212271675,798.160905591257,1284.08030172158,406.324114030085,533.383092194806,1127.7004590643,2144.27896217529,933.275954883152,1616.6506411203,1346.14164384127,656.055406281101,663.263152112357,2241.7576872654,689.070344606203,2246.90374236578,0,477.828456823984,1431.06565272135,2100.51412164812,4059.08628125307
"cala1258",1879.30412871107,316.858457065228,436.702886774572,576.619857940628,1989.7324798605,1514.33600415139,1095.55995229492,419.463471912282,1135.79661468877,453.77820447955,1512.50925319117,1685.67181485711,727.301344973638,723.624992139616,322.349100919093,1171.97367807487,901.660555066092,990.757451613872,2709.7830864978,2815.444555014,1754.0842455598,1095.14408604535,1524.05778055563,1549.34513010714,1073.36683593782,1463.30056706483,1391.37443351229,1658.78442154738,605.896406967076,1512.36077487012,2096.21376866524,1764.1356055282,2347.52550519777,268.891653941846,741.768997002075,1328.55242187774,1954.79398173563,1615.2143746725,1711.88032302591,1661.57163908218,1524.26035124085,1957.47589886531,1639.07813031988,611.535942652117,533.469469814416,526.155485188518,1530.52106570745,1627.16098324208,1808.05031017111,1473.49693131264,325.374671870872,2434.26990786961,1687.5742607575,1556.04261423968,1711.30785779486,1575.09639523883,1426.1410693902,2016.16067308324,1470.00976396067,1459.42614404903,1048.48130647397,442.358250371772,2381.72628616533,1433.33854434112,976.752701466757,1998.2572477835,2051.58329399994,2159.73838744188,2147.24019546988,2852.4829233642,1967.62419498246,1997.45921478546,2565.42368904986,1993.9017240844,587.648950732883,992.670918601286,1368.89030811253,226.763522286714,756.464394818541,709.571198144037,1438.2777678784,1061.8708024392,3048.17940133071,990.387559726696,632.380077685532,606.458621820603,1628.47230317258,644.971862611295,2345.07672015314,477.828456823984,0,1071.42032768953,2198.68709943548,1948.99048115295
"taus1251",3726.76780360991,1273.322553519,2153.8523624887,2424.08353283947,3837.19615475935,3361.79967905023,2943.02362719376,2773.45058518421,2983.26028958761,2806.71219504156,3359.97292809001,3533.13548975595,2167.92452866825,1365.6985397967,1128.09795927103,2218.86313656053,1948.55001355175,2037.64691009953,1052.65917717044,1080.35726178916,2104.73750445135,2942.60776094419,3371.52145545447,3396.80880500598,2920.83051083666,1813.95382595637,1834.7435026079,2009.43768043893,1296.64854412387,3359.82444976896,3943.67744356408,3611.59928042704,2698.17876408932,1044.60358990668,1739.56305996054,3176.01609677659,3802.25765663447,3462.67804957134,3559.34399792475,3509.03531398102,3371.72402613969,3804.93957376415,3486.54180521872,2338.97190903851,2096.93179194176,1135.14402966636,3377.98474060629,3474.62465814092,3655.51398506995,3320.96060621148,1235.29032304802,1383.63593124033,3535.03793565634,3403.50628913852,3558.7715326937,3422.56007013767,3273.60474428904,2366.81393197479,3317.47343885951,3306.88981894787,2895.9449813728,957.169914526881,1067.49170681309,1783.99180323267,2417.37588516137,2348.91050667505,2402.23655289149,2510.39164633343,804.231875016635,1033.87068337848,2318.27745387401,2348.11247367701,2916.07694794141,1867.90137432731,2315.08491711927,1931.57255379667,3216.35398301137,974.645445128281,2197.08757851315,865.068333863033,1881.64683697402,2909.33447733804,941.354723084386,2837.85123462554,1309.82415515241,1276.2095469747,1979.12556206413,2492.43553751013,861.745918280114,1431.06565272135,1071.42032768953,0,835.517323667381,3796.45415605179
"tiru1241",3252.72767264492,1942.77102244577,1679.81223152371,1950.04340187448,3363.15602379436,2887.75954808525,2468.98349622877,2299.41045421922,2509.22015862263,2332.67206407657,2885.93279712502,3059.09535879096,1693.88439770326,1013.17517467387,2183.38271766499,1744.82300559555,1474.50988258676,1563.60677913454,514.742969942202,703.23400910393,780.093751775573,2468.5676299792,2897.48132448948,2922.768674041,2446.79037987168,1339.91369499139,1360.70337164292,1535.39754947394,1966.09701305064,2885.78431880398,3469.6373125991,3137.55914946205,614.120632225682,2293.13141490968,1265.52292899555,2701.9759658116,3328.21752566948,2988.63791860635,3085.30386695976,3034.99518301604,2897.6838951747,3330.89944279917,3012.50167425373,1864.93177807352,1622.89166097677,1899.57902912237,2903.94460964131,3000.58452717594,3181.47385410497,2846.9204752465,1904.73879197479,589.09976822374,3060.99780469136,2929.46615817354,3084.73140172872,2948.51993917269,2799.56461332406,1892.7738010098,2843.43330789453,2832.84968798288,2421.90485040782,1556.65977111108,205.619868034189,1309.95167226769,1943.33575419638,835.451224227369,1928.1964219265,421.389362358421,194.353392121266,776.541605640462,689.218626503342,558.674757785557,755.779448851866,405.849155946219,1841.04478615429,1457.53242283169,2742.31385204638,2358.16149122748,1723.04744754816,1534.5168027898,1407.60670600903,2435.29434637305,672.295782056665,2363.81110366055,368.093572259661,802.169416009715,1505.08543109914,2018.39540654515,345.955433618709,2100.51412164812,2198.68709943548,835.517323667381,0,3322.41402508681
"yoga1237",623.349303434291,3901.34318205071,1132.28699768122,1700.34678359196,142.766257570553,1061.5637486885,1152.50369296649,1143.48865762258,1353.29836202599,1176.75026747993,1059.73699772828,288.059121806945,1851.02827062497,3993.71916832842,1933.68609938247,707.46146918976,912.596052746247,875.427491709971,3833.51001214912,3939.17148066533,2877.81117121113,961.596640090576,420.753903698698,395.196843479622,1130.31057660939,2587.02749271615,1236.44680054187,2782.51134719871,3924.66917265559,250.627704418581,399.647412502278,267.084191011734,3471.2524308491,2043.43479662715,2744.42486386347,502.806521808662,364.052153462672,334.422753930756,238.814035716075,322.995880807064,510.682773491392,178.828050969913,1186.30587485699,702.531457341751,1276.9022746312,1570.20603287917,337.309939455816,1174.3887277792,513.350253532647,1020.72467584976,3863.31095157973,3557.99683352094,370.899563107964,467.244473566799,474.987869752995,423.832349234866,430.361864094938,3139.88759873457,492.249489984497,483.368450158634,1418.40792579488,3035.561705979,3505.45321181666,2557.06546999245,585.268008939195,3121.98417343483,3175.31021965127,3283.46531309321,3270.96712112121,3976.20984901553,3091.35112063379,3121.18614043679,3689.15061470119,3117.62864973573,620.10612370748,2116.39784425262,1235.34286215776,2108.46487294495,1880.19132046987,3493.08896239475,2562.00469352973,1118.81454311077,4171.90632698204,1481.48396295287,2794.35618379237,2760.74157561466,2752.19922882391,1768.69878826262,3468.80364580446,4059.08628125307,1948.99048115295,3796.45415605179,3322.41402508681,0
