ID	Concept	Language	form
7625	tooth	PANGASINAN	ŋipen
7627	two	PANGASINAN	duara
7629	water	PANGASINAN	danom
7630	we	PANGASINAN	sikami
7636	you	PANGASINAN	sika
7637	I	PANGUTARAN SAMA	aku
7644	blood	PANGUTARAN SAMA	lahaʔ
7645	bone	PANGUTARAN SAMA	bokog
7646	breast	PANGUTARAN SAMA	dagha
7650	come	PANGUTARAN SAMA	"t""ka"
7651	die	PANGUTARAN SAMA	mataj
7652	dog	PANGUTARAN SAMA	eroʔ
7653	drink	PANGUTARAN SAMA	inum
7655	ear	PANGUTARAN SAMA	taiŋa
7659	eye	PANGUTARAN SAMA	mata
7661	fire	PANGUTARAN SAMA	api
7662	fish	PANGUTARAN SAMA	daiŋ
7671	hand	PANGUTARAN SAMA	taŋan
7673	hear	PANGUTARAN SAMA	ke
7679	leaf	PANGUTARAN SAMA	daun
7681	liver	PANGUTARAN SAMA	ataj
7683	louse	PANGUTARAN SAMA	kutu
7688	name	PANGUTARAN SAMA	on
7690	new	PANGUTARAN SAMA	bahu
7691	night	PANGUTARAN SAMA	saŋom
7694	one	PANGUTARAN SAMA	dakajoʔ
7696	person	PANGUTARAN SAMA	aʔa
7702	see	PANGUTARAN SAMA	nda
7704	skin	PANGUTARAN SAMA	kuwit
7709	star	PANGUTARAN SAMA	bitun
7710	stone	PANGUTARAN SAMA	batu
7719	two	PANGUTARAN SAMA	duwa
7721	water	PANGUTARAN SAMA	boheʔ
7722	we	PANGUTARAN SAMA	kita
7728	you	PANGUTARAN SAMA	kaʔu
7729	I	PROTO PALAWAN	ʔaku
7736	blood	PROTO PALAWAN	duguʔ
7737	bone	PROTO PALAWAN	tuʔlaŋ
7743	die	PROTO PALAWAN	pataj
7744	dog	PROTO PALAWAN	ʔidəŋ
7745	drink	PROTO PALAWAN	ʔinum
7747	ear	PROTO PALAWAN	taliŋa
7751	eye	PROTO PALAWAN	mata
7753	fire	PROTO PALAWAN	ʔapuj
7754	fish	PROTO PALAWAN	sədaʔ
7763	hand	PROTO PALAWAN	lima
7765	hear	PROTO PALAWAN	eŋeg
7771	leaf	PROTO PALAWAN	daʔun
7773	liver	PROTO PALAWAN	ʔataj
7775	louse	PROTO PALAWAN	kutu
7778	mountain	PROTO PALAWAN	bukid
7780	name	PROTO PALAWAN	ŋaran
7782	new	PROTO PALAWAN	baʔgu
7783	night	PROTO PALAWAN	gebiʔi
7784	nose	PROTO PALAWAN	ʔaruŋ
7786	one	PROTO PALAWAN	ʔisaʔ
7787	path	PROTO PALAWAN	dalan
7788	person	PROTO PALAWAN	taʔu
7794	see	PROTO PALAWAN	lətəg
7796	skin	PROTO PALAWAN	kubal
7801	star	PROTO PALAWAN	bituʔən
7802	stone	PROTO PALAWAN	batu
7803	sun	PROTO PALAWAN	ʔaldaw
7808	tongue	PROTO PALAWAN	dilaʔ
7809	tooth	PROTO PALAWAN	nipən
7810	tree	PROTO PALAWAN	kaju
7811	two	PROTO PALAWAN	dua
7813	water	PROTO PALAWAN	danum
7814	we	PROTO PALAWAN	kami
7820	you	PROTO PALAWAN	ka
7821	I	QUEZON PALAWAN	aku
7828	blood	QUEZON PALAWAN	duguʔ
7829	bone	QUEZON PALAWAN	tuʔlaŋ
7835	die	QUEZON PALAWAN	patəj
7837	drink	QUEZON PALAWAN	minum
7839	ear	QUEZON PALAWAN	təliŋa
7843	eye	QUEZON PALAWAN	mata
7845	fire	QUEZON PALAWAN	apuj
7846	fish	QUEZON PALAWAN	sədaʔ
7855	hand	QUEZON PALAWAN	lima
7857	hear	QUEZON PALAWAN	kineg
7863	leaf	QUEZON PALAWAN	dəʔun
7865	liver	QUEZON PALAWAN	atəj
7867	louse	QUEZON PALAWAN	kutu
7870	mountain	QUEZON PALAWAN	bukid
7872	name	QUEZON PALAWAN	ŋaran
7874	new	QUEZON PALAWAN	baʔgu
7875	night	QUEZON PALAWAN	gebi
7876	nose	QUEZON PALAWAN	əduŋ
7878	one	QUEZON PALAWAN	isa
7879	path	QUEZON PALAWAN	dalan
7880	person	QUEZON PALAWAN	taw
7893	star	QUEZON PALAWAN	bituʔən
7894	stone	QUEZON PALAWAN	batu
7895	sun	QUEZON PALAWAN	əldəw
7900	tongue	QUEZON PALAWAN	dilaʔ
7901	tooth	QUEZON PALAWAN	nipən
7902	tree	QUEZON PALAWAN	kaju
7903	two	QUEZON PALAWAN	dua
7905	water	QUEZON PALAWAN	danum
7906	we	QUEZON PALAWAN	kami
7912	you	QUEZON PALAWAN	kə
7913	I	ROMBLOMANON 2	ʔaku
7920	blood	ROMBLOMANON 2	duguʔ
7921	bone	ROMBLOMANON 2	tujʔan
7922	breast	ROMBLOMANON 2	susu
7926	come	ROMBLOMANON 2	ʔabut
7927	die	ROMBLOMANON 2	bugtuʔ
7928	dog	ROMBLOMANON 2	ʔajam
7929	drink	ROMBLOMANON 2	inum
7931	ear	ROMBLOMANON 2	taliŋa
7935	eye	ROMBLOMANON 2	mata
7937	fire	ROMBLOMANON 2	kalaju
7938	fish	ROMBLOMANON 2	isda
7942	full	ROMBLOMANON 2	punuʔ
7947	hand	ROMBLOMANON 2	kamut
7949	hear	ROMBLOMANON 2	banawbanaw
7950	horn	ROMBLOMANON 2	suŋaj
7953	knee	ROMBLOMANON 2	tuhud
7955	leaf	ROMBLOMANON 2	dahun
7957	liver	ROMBLOMANON 2	ʔataj
7959	louse	ROMBLOMANON 2	tuma
7962	mountain	ROMBLOMANON 2	bakujud
7964	name	ROMBLOMANON 2	tawag
7966	new	ROMBLOMANON 2	bagʔu
7967	night	ROMBLOMANON 2	gabʔi
7968	nose	ROMBLOMANON 2	ʔiluŋ
7970	one	ROMBLOMANON 2	ʔisa
7971	path	ROMBLOMANON 2	dajan
7972	person	ROMBLOMANON 2	tawu
7978	see	ROMBLOMANON 2	batjag
7980	skin	ROMBLOMANON 2	panit
7985	star	ROMBLOMANON 2	bituʔun
7986	stone	ROMBLOMANON 2	batu
7987	sun	ROMBLOMANON 2	ʔadlaw
7992	tongue	ROMBLOMANON 2	dilaʔ
7993	tooth	ROMBLOMANON 2	ŋipun
7994	tree	ROMBLOMANON 2	kahuj
7995	two	ROMBLOMANON 2	duha
7997	water	ROMBLOMANON 2	tubiʔ
7998	we	ROMBLOMANON 2	kita
8004	you	ROMBLOMANON 2	ʔikaw
8005	I	SAMAL	aku
8012	blood	SAMAL	lahaʔ
8013	bone	SAMAL	koaʔ
8014	breast	SAMAL	duduʔ
8020	dog	SAMAL	edoʔ
8021	drink	SAMAL	inum
8023	ear	SAMAL	taliŋa
8027	eye	SAMAL	mata
8029	fire	SAMAL	api
8030	fish	SAMAL	daiŋ
8034	full	SAMAL	apənnoʔ
8039	hand	SAMAL	taŋan
8041	hear	SAMAL	kale
8045	knee	SAMAL	tuʔut
8047	leaf	SAMAL	daun
8049	liver	SAMAL	ataj
8051	louse	SAMAL	kutu
8054	mountain	SAMAL	buud
8056	name	SAMAL	oon
8058	new	SAMAL	bahaʔu
8059	night	SAMAL	saŋom
8060	nose	SAMAL	uuŋ
8062	one	SAMAL	isa
8063	path	SAMAL	laan
8064	person	SAMAL	aʔa
8070	see	SAMAL	əndaʔ
8072	skin	SAMAL	kulit
8077	star	SAMAL	bituʔun
8078	stone	SAMAL	batu
8084	tongue	SAMAL	dəllaʔ
8085	tooth	SAMAL	empon
8086	tree	SAMAL	kaju
8087	two	SAMAL	dua
8089	water	SAMAL	boheʔ
8090	we	SAMAL	kitam
8096	you	SAMAL	kaʔa
8097	I	SAMBAL BOTOLAN	hiko
8104	blood	SAMBAL BOTOLAN	dajaʔ
8105	bone	SAMBAL BOTOLAN	botʔo
8106	breast	SAMBAL BOTOLAN	nonoʔ
8112	dog	SAMBAL BOTOLAN	ahoʔ
8113	drink	SAMBAL BOTOLAN	minom
8115	ear	SAMBAL BOTOLAN	toli
8119	eye	SAMBAL BOTOLAN	mata
8121	fire	SAMBAL BOTOLAN	apoj
8122	fish	SAMBAL BOTOLAN	ikan
8126	full	SAMBAL BOTOLAN	napnoʔ
8131	hand	SAMBAL BOTOLAN	gamət
8133	hear	SAMBAL BOTOLAN	maləŋəʔ
8137	knee	SAMBAL BOTOLAN	toʔol
8139	leaf	SAMBAL BOTOLAN	boloŋ
8141	liver	SAMBAL BOTOLAN	agtaj
8143	louse	SAMBAL BOTOLAN	koto
8146	mountain	SAMBAL BOTOLAN	bakil
8148	name	SAMBAL BOTOLAN	ŋalan
8150	new	SAMBAL BOTOLAN	bajo
8151	night	SAMBAL BOTOLAN	jabi
8152	nose	SAMBAL BOTOLAN	baloŋo
8154	one	SAMBAL BOTOLAN	miha
8155	path	SAMBAL BOTOLAN	daan
8156	person	SAMBAL BOTOLAN	tao
8162	see	SAMBAL BOTOLAN	makit
8164	skin	SAMBAL BOTOLAN	katat
8169	star	SAMBAL BOTOLAN	bitoʔən
8170	stone	SAMBAL BOTOLAN	bato
8176	tongue	SAMBAL BOTOLAN	dilaʔ
8177	tooth	SAMBAL BOTOLAN	ŋipən
8178	tree	SAMBAL BOTOLAN	kajo
8179	two	SAMBAL BOTOLAN	loa
8181	water	SAMBAL BOTOLAN	lanom
8182	we	SAMBAL BOTOLAN	hitamo
8188	you	SAMBAL BOTOLAN	hika
8189	I	SANGIL SARANGANI ISLANDS	iaʔ
8196	blood	SANGIL SARANGANI ISLANDS	dara
8197	bone	SANGIL SARANGANI ISLANDS	duri
8198	breast	SANGIL SARANGANI ISLANDS	susu
8204	dog	SANGIL SARANGANI ISLANDS	asu
8205	drink	SANGIL SARANGANI ISLANDS	maŋinuŋ
8207	ear	SANGIL SARANGANI ISLANDS	tuli
8211	eye	SANGIL SARANGANI ISLANDS	mata
8213	fire	SANGIL SARANGANI ISLANDS	putuŋ
8214	fish	SANGIL SARANGANI ISLANDS	kinaʔ
8218	full	SANGIL SARANGANI ISLANDS	mapeneʔ
8223	hand	SANGIL SARANGANI ISLANDS	lima
8225	hear	SANGIL SARANGANI ISLANDS	makadiŋirəʔ
8229	knee	SANGIL SARANGANI ISLANDS	buku
8231	leaf	SANGIL SARANGANI ISLANDS	dauŋ
8233	liver	SANGIL SARANGANI ISLANDS	ate
8235	louse	SANGIL SARANGANI ISLANDS	kutuʔ
8238	mountain	SANGIL SARANGANI ISLANDS	budəʔ
8240	name	SANGIL SARANGANI ISLANDS	aleŋ
8242	new	SANGIL SARANGANI ISLANDS	buru
8243	night	SANGIL SARANGANI ISLANDS	rəbi
8244	nose	SANGIL SARANGANI ISLANDS	iluŋ
8246	one	SANGIL SARANGANI ISLANDS	sa
8247	path	SANGIL SARANGANI ISLANDS	daleŋ
8248	person	SANGIL SARANGANI ISLANDS	taw
8254	see	SANGIL SARANGANI ISLANDS	makasilaw
8256	skin	SANGIL SARANGANI ISLANDS	pisi
8261	star	SANGIL SARANGANI ISLANDS	bituiŋ
8262	stone	SANGIL SARANGANI ISLANDS	batu
8268	tongue	SANGIL SARANGANI ISLANDS	dila
8269	tooth	SANGIL SARANGANI ISLANDS	isi
8270	tree	SANGIL SARANGANI ISLANDS	kaju
8271	two	SANGIL SARANGANI ISLANDS	dalua
8273	water	SANGIL SARANGANI ISLANDS	akeʔ
8274	we	SANGIL SARANGANI ISLANDS	ikame
8280	you	SANGIL SARANGANI ISLANDS	ikaw
8281	I	SEDANG	a
8282	all	SEDANG	tai taŋ
8283	ash	SEDANG	kodʒa
8284	big	SEDANG	kan
8285	bird	SEDANG	Cem
8286	bite	SEDANG	ren
8287	black	SEDANG	praŋ
8288	blood	SEDANG	moheam
8289	bone	SEDANG	koSiaŋ
8290	breast	SEDANG	tou
8291	burn	SEDANG	Cou
8292	cloud	SEDANG	Sok
8293	cold	SEDANG	hoŋiu
8295	die	SEDANG	hla
8296	dog	SEDANG	Co
8297	drink	SEDANG	ou
8298	dry	SEDANG	koCoh
8299	ear	SEDANG	tuan
8300	earth	SEDANG	tonei
8301	eat	SEDANG	ka
8302	egg	SEDANG	kota
8303	eye	SEDANG	ma
8305	fire	SEDANG	on
8306	fish	SEDANG	ka
8307	flesh	SEDANG	honeh
8308	fly	SEDANG	koneaŋ
8309	foot	SEDANG	Ceaŋ
8310	full	SEDANG	peŋ
8311	good	SEDANG	lem
8313	green	SEDANG	dʒeh
8314	hair	SEDANG	Sak
8315	hand	SEDANG	koŋ
8316	head	SEDANG	ko
8317	hear	SEDANG	taŋ
8319	hot	SEDANG	to
8321	knee	SEDANG	kraŋ
8322	know	SEDANG	nai
8323	leaf	SEDANG	hla
8324	lie	SEDANG	koi
8325	liver	SEDANG	kliam
8326	long	SEDANG	Son
8327	louse	SEDANG	Sro
8328	man	SEDANG	konou
8329	moon	SEDANG	ke
8330	mountain	SEDANG	ŋo
8331	mouth	SEDANG	rokoŋ
8332	name	SEDANG	inai
8333	neck	SEDANG	ronoŋ
8334	new	SEDANG	neo
8335	night	SEDANG	koŋ maŋ
8336	nose	SEDANG	moh
8337	not	SEDANG	oh ta
8338	one	SEDANG	moi
8339	path	SEDANG	troaŋ
8340	person	SEDANG	ŋe
8341	rain	SEDANG	mei
8342	red	SEDANG	kei
8343	root	SEDANG	rei
8344	sand	SEDANG	prei
8346	see	SEDANG	honai
8347	sit	SEDANG	oi a taŋ
8348	skin	SEDANG	kea
8349	sleep	SEDANG	koi
8350	small	SEDANG	toSin
8351	smoke	SEDANG	ŋoi
8352	stand	SEDANG	Suoŋ
8353	star	SEDANG	holoŋ
8354	stone	SEDANG	hmou
8355	sun	SEDANG	hai
8356	swim	SEDANG	kle tea
8357	tail	SEDANG	tiŋ
8358	that	SEDANG	me
8359	this	SEDANG	ko
8360	tongue	SEDANG	rope
8361	tooth	SEDANG	honeŋ
8362	tree	SEDANG	loaŋ
8363	two	SEDANG	pea
8364	walk	SEDANG	lam Ceaŋ
8365	water	SEDANG	tea
8366	we	SEDANG	pa
8367	what	SEDANG	ki klai
8368	white	SEDANG	boŋ
8369	who	SEDANG	kobo
8370	woman	SEDANG	kodrai
8371	yellow	SEDANG	triŋ
8372	you	SEDANG	eh
8373	I	SIBUTU SOUTHERN SAMA	aku
8380	blood	SIBUTU SOUTHERN SAMA	lahaʔ
8381	bone	SIBUTU SOUTHERN SAMA	tolaŋ
8382	breast	SIBUTU SOUTHERN SAMA	susu
8386	come	SIBUTU SOUTHERN SAMA	pitu
8387	die	SIBUTU SOUTHERN SAMA	matej
8388	dog	SIBUTU SOUTHERN SAMA	eroʔ
8389	drink	SIBUTU SOUTHERN SAMA	inum
8391	ear	SIBUTU SOUTHERN SAMA	tejŋa
8395	eye	SIBUTU SOUTHERN SAMA	mata
8398	fish	SIBUTU SOUTHERN SAMA	dejŋ
8407	hand	SIBUTU SOUTHERN SAMA	taŋan
8409	hear	SIBUTU SOUTHERN SAMA	kale
8415	leaf	SIBUTU SOUTHERN SAMA	down
8417	liver	SIBUTU SOUTHERN SAMA	atej
8419	louse	SIBUTU SOUTHERN SAMA	kutu
8426	new	SIBUTU SOUTHERN SAMA	bahau
8427	night	SIBUTU SOUTHERN SAMA	saŋom
8428	nose	SIBUTU SOUTHERN SAMA	uŋ
8430	one	SIBUTU SOUTHERN SAMA	isa
8431	path	SIBUTU SOUTHERN SAMA	lan
8438	see	SIBUTU SOUTHERN SAMA	nda
8440	skin	SIBUTU SOUTHERN SAMA	kulit
8445	star	SIBUTU SOUTHERN SAMA	mamahi
8446	stone	SIBUTU SOUTHERN SAMA	batu
8452	tongue	SIBUTU SOUTHERN SAMA	delaʔ
8453	tooth	SIBUTU SOUTHERN SAMA	empon
8455	two	SIBUTU SOUTHERN SAMA	duwa
8457	water	SIBUTU SOUTHERN SAMA	boheʔ
8458	we	SIBUTU SOUTHERN SAMA	kita
8464	you	SIBUTU SOUTHERN SAMA	kow
8465	I	SOGODNIN BORACAY	ak
8472	blood	SOGODNIN BORACAY	dogo
8473	bone	SOGODNIN BORACAY	tolʔan
8474	breast	SOGODNIN BORACAY	soso
8478	come	SOGODNIN BORACAY	hindon
8479	die	SOGODNIN BORACAY	tigbak
8480	dog	SOGODNIN BORACAY	ajam
8481	drink	SOGODNIN BORACAY	iʔinom
8483	ear	SOGODNIN BORACAY	taliŋa
8487	eye	SOGODNIN BORACAY	mata
8489	fire	SOGODNIN BORACAY	jimpon
8490	fish	SOGODNIN BORACAY	isdaʔ
8499	hand	SOGODNIN BORACAY	alima
8501	hear	SOGODNIN BORACAY	batiʔ
8507	leaf	SOGODNIN BORACAY	dahon
8509	liver	SOGODNIN BORACAY	ataj
8511	louse	SOGODNIN BORACAY	koto
8516	name	SOGODNIN BORACAY	ŋaran
8518	new	SOGODNIN BORACAY	badjo
8519	night	SOGODNIN BORACAY	kalap
8520	nose	SOGODNIN BORACAY	oroŋ
8522	one	SOGODNIN BORACAY	isaŋ
8523	path	SOGODNIN BORACAY	dalan
8524	person	SOGODNIN BORACAY	tawo
8530	see	SOGODNIN BORACAY	kitaʔ
8532	skin	SOGODNIN BORACAY	panit
8537	star	SOGODNIN BORACAY	biton
8538	stone	SOGODNIN BORACAY	bato
8544	tongue	SOGODNIN BORACAY	dilaʔ
8545	tooth	SOGODNIN BORACAY	hipon
8547	two	SOGODNIN BORACAY	darwa
8549	water	SOGODNIN BORACAY	awad
8550	we	SOGODNIN BORACAY	ikam
8557	I	SOUTH SAAMI	manə
8564	blood	SOUTH SAAMI	vərə
8565	bone	SOUTH SAAMI	moaroə
8566	breast	SOUTH SAAMI	5amah
8570	come	SOUTH SAAMI	boetə
8571	die	SOUTH SAAMI	jaemə
8572	dog	SOUTH SAAMI	bəe5ə
8573	drink	SOUTH SAAMI	jowkə
8575	ear	SOUTH SAAMI	bieLiə
8579	eye	SOUTH SAAMI	Cjelmiə
8581	fire	SOUTH SAAMI	dolə
8582	fish	SOUTH SAAMI	gueliə
8586	full	SOUTH SAAMI	dəevəs
8591	hand	SOUTH SAAMI	gəetə
8593	hear	SOUTH SAAMI	gowlə
8594	horn	SOUTH SAAMI	Cjoerviə
8597	knee	SOUTH SAAMI	boelvə
8599	leaf	SOUTH SAAMI	lastə
8601	liver	SOUTH SAAMI	libriə
8603	louse	SOUTH SAAMI	dikiə
8606	mountain	SOUTH SAAMI	Cjakə
8608	name	SOUTH SAAMI	nomə
8610	new	SOUTH SAAMI	orə
8611	night	SOUTH SAAMI	əjə
8612	nose	SOUTH SAAMI	5ueniə
8614	one	SOUTH SAAMI	aktə
8615	path	SOUTH SAAMI	balka
8616	person	SOUTH SAAMI	almeCjə
8622	see	SOUTH SAAMI	vuenə
8624	skin	SOUTH SAAMI	5alCja
8629	star	SOUTH SAAMI	naestiə
8630	stone	SOUTH SAAMI	gierkiə
8631	sun	SOUTH SAAMI	biejiə
8636	tongue	SOUTH SAAMI	5oekCjemə
8637	tooth	SOUTH SAAMI	baeniə
8638	tree	SOUTH SAAMI	moerə
8639	two	SOUTH SAAMI	gektə
8641	water	SOUTH SAAMI	Cjaeciə
8642	we	SOUTH SAAMI	mijieh
8648	you	SOUTH SAAMI	datnə
8649	I	SOUTHERN CATANDUANES	ʔaku
8656	blood	SOUTHERN CATANDUANES	duguʔ
8657	bone	SOUTHERN CATANDUANES	tulʔaŋ
8658	breast	SOUTHERN CATANDUANES	susu
8662	come	SOUTHERN CATANDUANES	ʔabut
8663	die	SOUTHERN CATANDUANES	gadan
8664	dog	SOUTHERN CATANDUANES	ʔajam
8665	drink	SOUTHERN CATANDUANES	ʔinum
8667	ear	SOUTHERN CATANDUANES	tariŋa
8671	eye	SOUTHERN CATANDUANES	mata
8673	fire	SOUTHERN CATANDUANES	kalaju
8674	fish	SOUTHERN CATANDUANES	silaʔ
8678	full	SOUTHERN CATANDUANES	panuʔ
8683	hand	SOUTHERN CATANDUANES	kamut
8685	hear	SOUTHERN CATANDUANES	daŋug
8686	horn	SOUTHERN CATANDUANES	suŋaj
8689	knee	SOUTHERN CATANDUANES	tuhud
8691	leaf	SOUTHERN CATANDUANES	dahun
8693	liver	SOUTHERN CATANDUANES	katuj
8695	louse	SOUTHERN CATANDUANES	kutu
8698	mountain	SOUTHERN CATANDUANES	bulud
8700	name	SOUTHERN CATANDUANES	ŋalan
8702	new	SOUTHERN CATANDUANES	bagʔu
8703	night	SOUTHERN CATANDUANES	baŋgi
8704	nose	SOUTHERN CATANDUANES	duŋuʔ
8706	one	SOUTHERN CATANDUANES	saluʔ
8707	path	SOUTHERN CATANDUANES	dalan
8708	person	SOUTHERN CATANDUANES	tawu
8714	see	SOUTHERN CATANDUANES	hiliŋ
8716	skin	SOUTHERN CATANDUANES	panit
8721	star	SOUTHERN CATANDUANES	bituʔun
8722	stone	SOUTHERN CATANDUANES	batu
8723	sun	SOUTHERN CATANDUANES	ʔaldaw
8728	tongue	SOUTHERN CATANDUANES	dilaʔ
8729	tooth	SOUTHERN CATANDUANES	tiŋu
8730	tree	SOUTHERN CATANDUANES	kahuj
8731	two	SOUTHERN CATANDUANES	duwa
8733	water	SOUTHERN CATANDUANES	tubig
8734	we	SOUTHERN CATANDUANES	kita
8740	you	SOUTHERN CATANDUANES	kamu
8741	I	SOUTHERN SORSOGON	ʔaku
8748	blood	SOUTHERN SORSOGON	duguʔ
8749	bone	SOUTHERN SORSOGON	tulʔaŋ
8750	breast	SOUTHERN SORSOGON	susu
8754	come	SOUTHERN SORSOGON	ʔabut
8755	die	SOUTHERN SORSOGON	mataj
8756	dog	SOUTHERN SORSOGON	ʔajam
8757	drink	SOUTHERN SORSOGON	ʔinum
8759	ear	SOUTHERN SORSOGON	taliŋa
8763	eye	SOUTHERN SORSOGON	mata
8765	fire	SOUTHERN SORSOGON	kalaju
8766	fish	SOUTHERN SORSOGON	ʔisdaʔ
8770	full	SOUTHERN SORSOGON	punuʔ
8775	hand	SOUTHERN SORSOGON	kamut
8777	hear	SOUTHERN SORSOGON	batiʔ
8778	horn	SOUTHERN SORSOGON	suŋaj
8781	knee	SOUTHERN SORSOGON	tuhud
8783	leaf	SOUTHERN SORSOGON	dahun
8785	liver	SOUTHERN SORSOGON	ʔataj
8787	louse	SOUTHERN SORSOGON	kutu
8790	mountain	SOUTHERN SORSOGON	bulud
8792	name	SOUTHERN SORSOGON	ŋaran
8794	new	SOUTHERN SORSOGON	bagʔu
8795	night	SOUTHERN SORSOGON	gabʔi
8796	nose	SOUTHERN SORSOGON	ʔiruŋ
8798	one	SOUTHERN SORSOGON	sajuʔ
8799	path	SOUTHERN SORSOGON	dalan
8800	person	SOUTHERN SORSOGON	tawu
8806	see	SOUTHERN SORSOGON	ʔimug
8808	skin	SOUTHERN SORSOGON	panit
8813	star	SOUTHERN SORSOGON	bituʔun
8814	stone	SOUTHERN SORSOGON	batu
8815	sun	SOUTHERN SORSOGON	ʔadlaw
8820	tongue	SOUTHERN SORSOGON	dilaʔ
8821	tooth	SOUTHERN SORSOGON	ŋipun
8822	tree	SOUTHERN SORSOGON	kahuj
8823	two	SOUTHERN SORSOGON	duwa
8825	water	SOUTHERN SORSOGON	tubig
8826	we	SOUTHERN SORSOGON	kita
8832	you	SOUTHERN SORSOGON	kamu
8833	I	SOUTHWEST PALAWANO	ako
8840	blood	SOUTHWEST PALAWANO	dugoʔ
8841	bone	SOUTHWEST PALAWANO	tulaŋ
8842	breast	SOUTHWEST PALAWANO	dudoʔ
8846	come	SOUTHWEST PALAWANO	atoʔ
8847	die	SOUTHWEST PALAWANO	patej
8848	dog	SOUTHWEST PALAWANO	ideŋ
8849	drink	SOUTHWEST PALAWANO	inom
8851	ear	SOUTHWEST PALAWANO	teliŋa
8855	eye	SOUTHWEST PALAWANO	mata
8857	fire	SOUTHWEST PALAWANO	apoj
8858	fish	SOUTHWEST PALAWANO	sedaʔ
8867	hand	SOUTHWEST PALAWANO	elima
8869	hear	SOUTHWEST PALAWANO	kiŋeg
8875	leaf	SOUTHWEST PALAWANO	deon
8877	liver	SOUTHWEST PALAWANO	atej
8879	louse	SOUTHWEST PALAWANO	kuto
8884	name	SOUTHWEST PALAWANO	ŋaran
8886	new	SOUTHWEST PALAWANO	bago
8887	night	SOUTHWEST PALAWANO	gebi
8888	nose	SOUTHWEST PALAWANO	edoŋ
8890	one	SOUTHWEST PALAWANO	isaʔ
8891	path	SOUTHWEST PALAWANO	dalan
8892	person	SOUTHWEST PALAWANO	taw
8898	see	SOUTHWEST PALAWANO	biriʔ
8900	skin	SOUTHWEST PALAWANO	kulit
8905	star	SOUTHWEST PALAWANO	bituen
8906	stone	SOUTHWEST PALAWANO	bato
8912	tongue	SOUTHWEST PALAWANO	dilaʔ
8913	tooth	SOUTHWEST PALAWANO	nipen
8915	two	SOUTHWEST PALAWANO	dua
8917	water	SOUTHWEST PALAWANO	danom
8918	we	SOUTHWEST PALAWANO	kami
8924	you	SOUTHWEST PALAWANO	ikew
8925	I	SPANISH	jo
8926	all	SPANISH	todos
8927	ash	SPANISH	senisa
8928	big	SPANISH	grande
8929	bird	SPANISH	ave
8930	bite	SPANISH	morde
8931	black	SPANISH	negro
8932	blood	SPANISH	saŋre
8933	bone	SPANISH	weso
8934	breast	SPANISH	peCo
8935	burn	SPANISH	kema
8936	cloud	SPANISH	nube
8937	cold	SPANISH	frio
8938	come	SPANISH	veni
8939	die	SPANISH	mori
8940	dog	SPANISH	pero
8941	drink	SPANISH	bebe
8942	dry	SPANISH	seko
8943	ear	SPANISH	oreha
8944	earth	SPANISH	tiera
8945	eat	SPANISH	kome
8946	egg	SPANISH	wevo
8947	eye	SPANISH	oho
8948	feather	SPANISH	pluma
8949	fire	SPANISH	fuego
8950	fish	SPANISH	peskado
8951	flesh	SPANISH	karne
8952	fly	SPANISH	vola
8953	foot	SPANISH	pie
8954	full	SPANISH	jeno
8955	good	SPANISH	bweno
8956	grease	SPANISH	grasa
8957	green	SPANISH	verde
8958	hair	SPANISH	pelo
8959	hand	SPANISH	mano
8960	head	SPANISH	kabesa
8961	hear	SPANISH	oir
8962	horn	SPANISH	kwerno
8963	hot	SPANISH	kaliente
8964	kill	SPANISH	mata
8965	knee	SPANISH	rodija
8966	know	SPANISH	sabe
8967	leaf	SPANISH	oha
8968	lie	SPANISH	akosta
8969	liver	SPANISH	igado
8970	long	SPANISH	largo
8971	louse	SPANISH	pioho
8972	man	SPANISH	ombre
8973	moon	SPANISH	luna
8974	mountain	SPANISH	sero
8975	mouth	SPANISH	boka
8976	name	SPANISH	nombre
8977	neck	SPANISH	kwejo
8978	new	SPANISH	nuevo
8979	night	SPANISH	noCe
8980	nose	SPANISH	naris
8981	not	SPANISH	no
8982	one	SPANISH	uno
8983	path	SPANISH	senda
8984	person	SPANISH	persona
8985	rain	SPANISH	juvia
8986	red	SPANISH	roho
8987	root	SPANISH	rais
8988	sand	SPANISH	arena
8989	say	SPANISH	desi
8990	see	SPANISH	ve
8991	sit	SPANISH	senta
8992	skin	SPANISH	piel
8993	sleep	SPANISH	dormi
8994	small	SPANISH	peke5o
8995	smoke	SPANISH	umo
8996	stand	SPANISH	esta de pie
8997	star	SPANISH	estreja
8998	stone	SPANISH	piedra
8999	sun	SPANISH	sol
9000	swim	SPANISH	nada
9001	tail	SPANISH	kola
9002	that	SPANISH	ese
9003	this	SPANISH	este
9004	tongue	SPANISH	leŋwa
9005	tooth	SPANISH	diente
9006	tree	SPANISH	arbol
9007	two	SPANISH	dos
9008	walk	SPANISH	anda
9009	water	SPANISH	agwa
9010	we	SPANISH	nosotros
9011	what	SPANISH	ke
9012	white	SPANISH	blanko
9013	who	SPANISH	kien
9014	woman	SPANISH	muher
9015	yellow	SPANISH	amarijo
9016	you	SPANISH	ustet
9017	I	SUBANON SIOCON	akon
9024	blood	SUBANON SIOCON	duguʔ
9025	bone	SUBANON SIOCON	tulan
9026	breast	SUBANON SIOCON	duduʔ
9032	dog	SUBANON SIOCON	gajam
9033	drink	SUBANON SIOCON	minum
