ID	CONCEPT	DOCULECT	FORM	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGNATES
1544	night	HUNGARIAN	edʒ	e dʒ	7 1	XN	ET	43	43.E.V 43.T.c	1.5 0.8	edʒ	0	3062
1584	night	IBALOI	davi	d a v i	1 7 3 7	AXBZ	TABI	44	44.T.C 44.A.V 44.B.C 44.I.V	2.0 1.5 1.75 0.8	davi	0	3063
1624	night	IBANAG	gabi	g a b i	1 7 1 7	AXBZ	KAPI	45	45.K.C 45.A.V 45.P.C 45.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
1664	night	IDAAN	gabpi	g a b p i	1 7 1 1 7	AXMBZ	KAPPI	46	46.K.C 46.A.V 46.P.c 46.P.C 46.I.V	2.0 1.5 1.1 1.75 0.8	gabpi	0	3065
1704	night	IFUGAO AMGANAD	nahadom	n a h a d o m	4 7 3 7 1 7 4	AXBYBYN	NAHATUM	47	47.N.C 47.A.V 47.H.C 47.A.V 47.T.C 47.U.V 47.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	nahadom	0	3066
1744	night	IFUGAO BATAD	mahdom	m a h d o m	4 7 3 1 7 4	AXMBYN	MAHTUM	48	48.M.C 48.A.V 48.H.c 48.T.C 48.U.V 48.M.c	2.0 1.5 1.1 1.75 1.3 0.8	mahdom	0	3067
1784	night	IFUGAO BAYNINAN	labi	l a b i	5 7 1 7	AXBZ	LAPI	49	49.L.C 49.A.V 49.P.C 49.I.V	2.0 1.5 1.75 0.8	labi	0	3025
1824	night	ILOKANO	rabi	r a b i	5 7 1 7	AXBZ	RAPI	50	50.R.C 50.A.V 50.P.C 50.I.V	2.0 1.5 1.75 0.8	rabi	0	3025
1864	night	ILONGOT KAKIDUGEN	masi	m a s i	4 7 3 7	AXBZ	MASI	51	51.M.C 51.A.V 51.S.C 51.I.V	2.0 1.5 1.75 0.8	masi	0	3070
1904	night	INIBALOI	kaləbian	k a l ə b i a n	1 7 5 7 1 7 7 4	AXBYBYYN	KALEPIAN	54	54.K.C 54.A.V 54.L.C 54.E.V 54.P.C 54.I.V 54.A.V 54.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.3 0.8	kaləbian	0	3073
1944	night	IRANUN	magabi	m a g a b i	4 7 1 7 1 7	AXBYBZ	MAKAPI	55	55.M.C 55.A.V 55.K.C 55.A.V 55.P.C 55.I.V	2.0 1.5 1.75 1.3 1.75 0.8	magabi	0	3074
1984	night	IRIGA	gabʔi	g a b ʔ i	1 7 1 1 7	AXMBZ	KAPHI	57	57.K.C 57.A.V 57.P.c 57.H.C 57.I.V	2.0 1.5 1.1 1.75 0.8	gabʔi	0	3076
2024	night	ISNAG	gabi	g a b i	1 7 1 7	AXBZ	KAPI	59	59.K.C 59.A.V 59.P.C 59.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
2064	night	ISNEG	gabi	g a b i	1 7 1 7	AXBZ	KAPI	60	60.K.C 60.A.V 60.P.C 60.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
2104	night	ITAWIT	gEbi	g æ b i	1 7 1 7	AXBZ	KEPI	61	61.K.C 61.E.V 61.P.C 61.I.V	2.0 1.5 1.75 0.8	gæbi	0	3025
2144	night	ITBAYATEN BATANES ISLANDS	aʔgəp	a ʔ g ə p	7 1 1 7 1	XMBYN	AHKEP	62	62.A.V 62.H.c 62.K.C 62.E.V 62.P.c	1.5 1.1 1.75 1.3 0.8	aʔgəp	0	3081
2184	night	ITNEG BINONGAN	labi	l a b i	5 7 1 7	AXBZ	LAPI	63	63.L.C 63.A.V 63.P.C 63.I.V	2.0 1.5 1.75 0.8	labi	0	3025
2224	night	IVATAN BATANES ISLANDS	maʔhəp	m a ʔh ə p	4 7 1 7 1	AXBYN	MAHEP	65	65.M.C 65.A.V 65.H.C 65.E.V 65.P.c	2.0 1.5 1.75 1.3 0.8	maʔhəp	0	3071
2264	night	JAPANESE	jo	j o	6 7	AX	JU	66	66.J.C 66.U.V	2.0 1.5	jo	0	3085
2304	night	KADAZAN	sodop	s o d o p	3 7 1 7 1	AXBYN	SUTUP	67	67.S.C 67.U.V 67.T.C 67.U.V 67.P.c	2.0 1.5 1.75 1.3 0.8	sodop	0	3086
2344	night	KAGAYANEN	kiləm	k i l ə m	1 7 5 7 4	AXBYN	KILEM	68	68.K.C 68.I.V 68.L.C 68.E.V 68.M.c	2.0 1.5 1.75 1.3 0.8	kiləm	0	3087
2384	night	KALAGAN	gabi	g a b i	1 7 1 7	AXBZ	KAPI	69	69.K.C 69.A.V 69.P.C 69.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
2424	night	KALINGA GUINAANG	labi	l a b i	5 7 1 7	AXBZ	LAPI	70	70.L.C 70.A.V 70.P.C 70.I.V	2.0 1.5 1.75 0.8	labi	0	3025
2464	night	KALINGA LIMOS	labi	l a b i	5 7 1 7	AXBZ	LAPI	71	71.L.C 71.A.V 71.P.C 71.I.V	2.0 1.5 1.75 0.8	labi	0	3025
2504	night	KALLAHAN KAYAPA PROPER	malabi	m a l a b i	4 7 5 7 1 7	AXBYBZ	MALAPI	72	72.M.C 72.A.V 72.L.C 72.A.V 72.P.C 72.I.V	2.0 1.5 1.75 1.3 1.75 0.8	malabi	0	3074
2544	night	KALLAHAN KELEYQIQ IFUGAO	hileŋ	h i l e ŋ	3 7 5 7 4	AXBYN	HILEN	73	73.H.C 73.I.V 73.L.C 73.E.V 73.N.c	2.0 1.5 1.75 1.3 0.8	hileŋ	0	3092
2584	night	KANKANAY NORTHERN	labi	l a b i	5 7 1 7	AXBZ	LAPI	75	75.L.C 75.A.V 75.P.C 75.I.V	2.0 1.5 1.75 0.8	labi	0	3025
2624	night	KAPAMPANGAN	beji	b e j i	1 7 6 7	AXBZ	PEJI	76	76.P.C 76.E.V 76.J.C 76.I.V	2.0 1.5 1.75 0.8	beji	0	3095
2664	night	KINARAY A	gabi	g a b i	1 7 1 7	AXBZ	KAPI	77	77.K.C 77.A.V 77.P.C 77.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
2704	night	KOREAN	pam	p a m	1 7 4	AXN	PAM	78	78.P.C 78.A.V 78.M.c	2.0 1.5 0.8	pam	0	3097
2744	night	LEGAZPI	baŋgi	b a ŋ g i	1 7 4 1 7	AXMBZ	PANKI	79	79.P.C 79.A.V 79.N.c 79.K.C 79.I.V	2.0 1.5 1.1 1.75 0.8	baŋgi	0	3095
2784	night	LIBON	gabi	g a b i	1 7 1 7	AXBZ	KAPI	80	80.K.C 80.A.V 80.P.C 80.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
2824	night	LIVE	ie	i e	7 7	XZ	IE	82	82.I.V 82.E.V	1.5 0.8	ie	0	3101
2864	night	MAGUINDANAO	magabi	m a g a b i	4 7 1 7 1 7	AXBYBZ	MAKAPI	83	83.M.C 83.A.V 83.K.C 83.A.V 83.P.C 83.I.V	2.0 1.5 1.75 1.3 1.75 0.8	magabi	0	3074
2904	night	MAMANWA	kahabzan	k a h a b z a n	1 7 3 7 1 3 7 4	AXBYBCYN	KAHAPSAN	84	84.K.C 84.A.V 84.H.C 84.A.V 84.P.C 84.S.C 84.A.V 84.N.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	kahabzan	0	3103
2944	night	MANOBO ATA	maʔusilom	m a ʔ u s i l o m	4 7 1 7 3 7 5 7 4	AXBYBYBYN	MAHYSILUM	88	88.M.C 88.A.V 88.H.C 88.Y.V 88.S.C 88.I.V 88.L.C 88.U.V 88.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	maʔusilom	0	3107
2984	night	MANOBO DIBABAWON	kadukiləm	k a d u k i l ə m	1 7 1 7 1 7 5 7 4	AXBYBYBYN	KATYKILEM	89	89.K.C 89.A.V 89.T.C 89.Y.V 89.K.C 89.I.V 89.L.C 89.E.V 89.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	kadukiləm	0	3087
3024	night	MANOBO ILIANEN	mərukiləm	m ə r u k i l ə m	4 7 5 7 1 7 5 7 4	AXBYBYBYN	MERYKILEM	90	90.M.C 90.E.V 90.R.C 90.Y.V 90.K.C 90.I.V 90.L.C 90.E.V 90.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	mərukiləm	0	3087
3064	night	MANOBO KALAMANSIG COTABATO	sigəp	s i g ə p	3 7 1 7 1	AXBYN	SIKEP	91	91.S.C 91.I.V 91.K.C 91.E.V 91.P.c	2.0 1.5 1.75 1.3 0.8	sigəp	0	3110
3104	night	MANOBO SARANGANI	dolom	d o l o m	1 7 5 7 4	AXBYN	TULUM	92	92.T.C 92.U.V 92.L.C 92.U.V 92.M.c	2.0 1.5 1.75 1.3 0.8	dolom	0	3029
3144	night	MANOBO TIGWA	madusiləm	m a d u s i l ə m	4 7 1 7 3 7 5 7 4	AXBYBYBYN	MATYSILEM	93	93.M.C 93.A.V 93.T.C 93.Y.V 93.S.C 93.I.V 93.L.C 93.E.V 93.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	madusiləm	0	3107
3184	night	MANOBO WESTERN BUKIDNON	dukiləm	d u k i l ə m	1 7 1 7 5 7 4	AXBYBYN	TYKILEM	94	94.T.C 94.Y.V 94.K.C 94.I.V 94.L.C 94.E.V 94.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dukiləm	0	3087
3224	night	MANSAKA	gabi	g a b i	1 7 1 7	AXBZ	KAPI	95	95.K.C 95.A.V 95.P.C 95.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
3264	night	MAPUN	bahaŋi	b a h a ŋ i	1 7 3 7 4 7	AXBYBZ	PAHANI	97	97.P.C 97.A.V 97.H.C 97.A.V 97.N.C 97.I.V	2.0 1.5 1.75 1.3 1.75 0.8	bahaŋi	0	3116
3304	night	MARANAO	gagaoiʔi	g a g a o i ʔ i	1 7 1 7 7 7 1 7	AXBYYYBZ	KAKAUIHI	98	98.K.C 98.A.V 98.K.C 98.A.V 98.U.V 98.I.V 98.H.C 98.I.V	2.0 1.5 1.75 1.3 1.3 1.3 1.75 0.8	gagaoiʔi	0	3117
3344	night	MARINDUQUE TAGALOG	gabʔi	g a b ʔ i	1 7 1 1 7	AXMBZ	KAPHI	99	99.K.C 99.A.V 99.P.c 99.H.C 99.I.V	2.0 1.5 1.1 1.75 0.8	gabʔi	0	3118
3384	night	MASBATENYO	gabi	g a b i	1 7 1 7	AXBZ	KAPI	100	100.K.C 100.A.V 100.P.C 100.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
3424	night	MINANGALI LOWER TANUDAN KALINGA	labi	l a b i	5 7 1 7	AXBZ	LAPI	101	101.L.C 101.A.V 101.P.C 101.I.V	2.0 1.5 1.75 0.8	labi	0	3025
3464	night	MOKSHA	vje	v j e	3 6 7	ACX	BJE	102	102.B.C 102.J.C 102.E.V	2.0 1.5 1.5	vje	0	3121
3504	night	MOLBOG	gobi	g o b i	1 7 1 7	AXBZ	KUPI	103	103.K.C 103.U.V 103.P.C 103.I.V	2.0 1.5 1.75 0.8	gobi	0	3025
3544	night	MOLBOG 2	gebi	g e b i	1 7 1 7	AXBZ	KEPI	104	104.K.C 104.E.V 104.P.C 104.I.V	2.0 1.5 1.75 0.8	gebi	0	3025
3584	night	MONGOLIAN	Sunu	s u n u	3 7 4 7	AXBZ	SYNY	105	105.S.C 105.Y.V 105.N.C 105.Y.V	2.0 1.5 1.75 0.8	sunu	0	3041
3624	night	MORO MAGINDANAU	magabi	m a g a b i	4 7 1 7 1 7	AXBYBZ	MAKAPI	106	106.M.C 106.A.V 106.K.C 106.A.V 106.P.C 106.I.V	2.0 1.5 1.75 1.3 1.75 0.8	magabi	0	3074
3664	night	NAGA	baŋgi	b a ŋ g i	1 7 4 1 7	AXMBZ	PANKI	107	107.P.C 107.A.V 107.N.c 107.K.C 107.I.V	2.0 1.5 1.1 1.75 0.8	baŋgi	0	3095
3704	night	NORTHERN CATANDUANES	gaʔbi	g a ʔ b i	1 7 1 1 7	AXMBZ	KAHPI	108	108.K.C 108.A.V 108.H.c 108.P.C 108.I.V	2.0 1.5 1.1 1.75 0.8	gaʔbi	0	3025
3744	night	NORTHERN SORSOGON	gabʔi	g a b ʔ i	1 7 1 1 7	AXMBZ	KAPHI	109	109.K.C 109.A.V 109.P.c 109.H.C 109.I.V	2.0 1.5 1.1 1.75 0.8	gabʔi	0	3118
3784	night	OAS	gaʔbi	g a ʔ b i	1 7 1 1 7	AXMBZ	KAHPI	110	110.K.C 110.A.V 110.H.c 110.P.C 110.I.V	2.0 1.5 1.1 1.75 0.8	gaʔbi	0	3025
3824	night	PALAWANO BATAK	dələm	d ə l ə m	1 7 5 7 4	AXBYN	TELEM	111	111.T.C 111.E.V 111.L.C 111.E.V 111.M.c	2.0 1.5 1.75 1.3 0.8	dələm	0	3029
3864	night	PANGASINAN	labi	l a b i	5 7 1 7	AXBZ	LAPI	112	112.L.C 112.A.V 112.P.C 112.I.V	2.0 1.5 1.75 0.8	labi	0	3025
3904	night	PANGUTARAN SAMA	saŋom	s a ŋ o m	3 7 4 7 4	AXBYN	SANUM	113	113.S.C 113.A.V 113.N.C 113.U.V 113.M.c	2.0 1.5 1.75 1.3 0.8	saŋom	0	3026
3944	night	PANGUTARAN SAMA (1)	saŋom	s a ŋ o m	3 7 4 7 4	AXBYN	SANUM	114	114.S.C 114.A.V 114.N.C 114.U.V 114.M.c	2.0 1.5 1.75 1.3 0.8	saŋom	0	3026
3984	night	PROTO PALAWAN	gebiʔi	g e b i ʔ i	1 7 1 7 1 7	AXBYBZ	KEPIHI	115	115.K.C 115.E.V 115.P.C 115.I.V 115.H.C 115.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gebiʔi	0	3025
4024	night	QUEZON PALAWAN	gebi	g e b i	1 7 1 7	AXBZ	KEPI	117	117.K.C 117.E.V 117.P.C 117.I.V	2.0 1.5 1.75 0.8	gebi	0	3025
4064	night	ROMBLOMANON 1	gabʔi	g a b ʔ i	1 7 1 1 7	AXMBZ	KAPHI	118	118.K.C 118.A.V 118.P.c 118.H.C 118.I.V	2.0 1.5 1.1 1.75 0.8	gabʔi	0	3076
4104	night	ROMBLOMANON 2	gabʔi	g a b ʔ i	1 7 1 1 7	AXMBZ	KAPHI	119	119.K.C 119.A.V 119.P.c 119.H.C 119.I.V	2.0 1.5 1.1 1.75 0.8	gabʔi	0	3076
4144	night	SAMAL	saŋom	s a ŋ o m	3 7 4 7 4	AXBYN	SANUM	120	120.S.C 120.A.V 120.N.C 120.U.V 120.M.c	2.0 1.5 1.75 1.3 0.8	saŋom	0	3026
4184	night	SAMBAL BOTOLAN	jabi	j a b i	6 7 1 7	AXBZ	JAPI	121	121.J.C 121.A.V 121.P.C 121.I.V	2.0 1.5 1.75 0.8	jabi	0	3025
4264	night	SANGIL SARANGANI ISLANDS	rəbi	r ə b i	5 7 1 7	AXBZ	REPI	123	123.R.C 123.E.V 123.P.C 123.I.V	2.0 1.5 1.75 0.8	rəbi	0	3025
4304	night	SEDANG	koŋ maŋ	k o ŋ # m a ŋ	1 7 4 9 4 7 4	AXN_AXN	KUN_MAN	124	124.K.C 124.U.V 124.N.c 124._._ 124.M.C 124.A.V 124.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	koŋ#maŋ	0	3142
4344	night	SIBUTU SOUTHERN SAMA	saŋom	s a ŋ o m	3 7 4 7 4	AXBYN	SANUM	125	125.S.C 125.A.V 125.N.C 125.U.V 125.M.c	2.0 1.5 1.75 1.3 0.8	saŋom	0	3026
4384	night	SOGODNIN BORACAY	kalap	k a l a p	1 7 5 7 1	AXBYN	KALAP	127	127.K.C 127.A.V 127.L.C 127.A.V 127.P.c	2.0 1.5 1.75 1.3 0.8	kalap	0	3145
4424	night	SOUTH SAAMI	əjə	ə j ə	7 6 7	XBZ	EJE	128	128.E.V 128.J.C 128.E.V	1.5 1.75 0.8	əjə	0	3085
4464	night	SOUTHERN CATANDUANES	baŋgi	b a ŋ g i	1 7 4 1 7	AXMBZ	PANKI	129	129.P.C 129.A.V 129.N.c 129.K.C 129.I.V	2.0 1.5 1.1 1.75 0.8	baŋgi	0	3095
4504	night	SOUTHERN SORSOGON	gabʔi	g a b ʔ i	1 7 1 1 7	AXMBZ	KAPHI	131	131.K.C 131.A.V 131.P.c 131.H.C 131.I.V	2.0 1.5 1.1 1.75 0.8	gabʔi	0	3076
4544	night	SOUTHWEST PALAWANO	gebi	g e b i	1 7 1 7	AXBZ	KEPI	132	132.K.C 132.E.V 132.P.C 132.I.V	2.0 1.5 1.75 0.8	gebi	0	3025
4584	night	SPANISH	noCe	n o c e	4 7 1 7	AXBZ	NUCE	133	133.N.C 133.U.V 133.C.C 133.E.V	2.0 1.5 1.75 0.8	noce	0	3151
4624	night	SUBANON SIOCON	gobi	g o b i	1 7 1 7	AXBZ	KUPI	134	134.K.C 134.U.V 134.P.C 134.I.V	2.0 1.5 1.75 0.8	gobi	0	3025
4664	night	SUBANUN SINDANGAN	gəbii	g ə b ii	1 7 1 7	AXBZ	KEPI	135	135.K.C 135.E.V 135.P.C 135.I.V	2.0 1.5 1.75 0.8	gəbii	0	3025
4704	night	SURIGAONON	dujom	d u j o m	1 7 6 7 4	AXBYN	TYJUM	136	136.T.C 136.Y.V 136.J.C 136.U.V 136.M.c	2.0 1.5 1.75 1.3 0.8	dujom	0	3029
4744	night	TAGABAWA	dukilam	d u k i l a m	1 7 1 7 5 7 4	AXBYBYN	TYKILAM	137	137.T.C 137.Y.V 137.K.C 137.I.V 137.L.C 137.A.V 137.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dukilam	0	3087
4784	night	TAGABILI	kifuh	k i f u h	1 7 3 7 3	AXBYN	KIBYH	138	138.K.C 138.I.V 138.B.C 138.Y.V 138.H.c	2.0 1.5 1.75 1.3 0.8	kifuh	0	3156
4824	night	TAGALOG	gabi	g a b i	1 7 1 7	AXBZ	KAPI	139	139.K.C 139.A.V 139.P.C 139.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
4904	night	TAGBANWA ABORLAN	dələm	d ə l ə m	1 7 5 7 4	AXBYN	TELEM	141	141.T.C 141.E.V 141.L.C 141.E.V 141.M.c	2.0 1.5 1.75 1.3 0.8	dələm	0	3029
4944	night	TAGBANWA KALAMIAN	labii	l a b ii	5 7 1 7	AXBZ	LAPI	142	142.L.C 142.A.V 142.P.C 142.I.V	2.0 1.5 1.75 0.8	labii	0	3025
4984	night	TALAANDIG BINUKID	daləman	d a l ə m a n	1 7 5 7 4 7 4	AXBYBYN	TALEMAN	143	143.T.C 143.A.V 143.L.C 143.E.V 143.M.C 143.A.V 143.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	daləman	0	3032
5024	night	TAMBUNAN DUSUN	totuoŋ	t o t u o ŋ	1 7 1 7 7 4	AXBYYN	TUTYUN	144	144.T.C 144.U.V 144.T.C 144.Y.V 144.U.V 144.N.c	2.0 1.5 1.75 1.3 1.3 0.8	totuoŋ	0	3046
5064	night	TAUSUG	duum	d uu m	1 7 4	AXN	TYM	145	145.T.C 145.Y.V 145.M.c	2.0 1.5 0.8	duum	0	3029
5104	night	TAUT BATU	gebiʔi	g e b i ʔ i	1 7 1 7 1 7	AXBYBZ	KEPIHI	146	146.K.C 146.E.V 146.P.C 146.I.V 146.H.C 146.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gebiʔi	0	3025
5144	night	TBOLI TAGABILI	kifuh	k i f u h	1 7 3 7 3	AXBYN	KIBYH	147	147.K.C 147.I.V 147.B.C 147.Y.V 147.H.c	2.0 1.5 1.75 1.3 0.8	kifuh	0	3156
5184	night	TIMUGON MURUT	dondom	d o n d o m	1 7 4 1 7 4	AXMBYN	TUNTUM	148	148.T.C 148.U.V 148.N.c 148.T.C 148.U.V 148.M.c	2.0 1.5 1.1 1.75 1.3 0.8	dondom	0	3165
5224	night	TIRURAY	buteŋ	b u t e ŋ	1 7 1 7 4	AXBYN	PYTEN	149	149.P.C 149.Y.V 149.T.C 149.E.V 149.N.c	2.0 1.5 1.75 1.3 0.8	buteŋ	0	3030
5264	night	TURKISH	gedʒe	g e dʒ e	1 7 1 7	AXBZ	KETE	150	150.K.C 150.E.V 150.T.C 150.E.V	2.0 1.5 1.75 0.8	gedʒe	0	3028
5304	night	UGARITIC	ll	ll	5	A	L	151	151.L.C	2.0	ll	0	3168
5344	night	WARAY WARAY	gabi	g a b i	1 7 1 7	AXBZ	KAPI	152	152.K.C 152.A.V 152.P.C 152.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
5384	night	YAKAN	saŋem	s a ŋ e m	3 7 4 7 4	AXBYN	SANEM	153	153.S.C 153.A.V 153.N.C 153.E.V 153.M.c	2.0 1.5 1.75 1.3 0.8	saŋem	0	3026
5424	night	YOGAD	gabi	g a b i	1 7 1 7	AXBZ	KAPI	154	154.K.C 154.A.V 154.P.C 154.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
5504	night	IMOROD	mahep	m a h e p	4 7 3 7 1	AXBYN	MAHEP	52	52.M.C 52.A.V 52.H.C 52.E.V 52.P.c	2.0 1.5 1.75 1.3 0.8	mahep	0	3071
5544	night	BABUYAN	ahep	a h e p	7 3 7 1	XBYN	AHEP	4	4.A.V 4.H.C 4.E.V 4.P.c	1.5 1.75 1.3 0.8	ahep	0	3024
5584	night	BISAYA SABAH	putoŋ	p u t o ŋ	1 7 1 7 4	AXBYN	PYTUN	13	13.P.C 13.Y.V 13.T.C 13.U.V 13.N.c	2.0 1.5 1.75 1.3 0.8	putoŋ	0	3030
5624	night	FINALLIG	lafi	l a f i	5 7 3 7	AXBZ	LABI	36	36.L.C 36.A.V 36.B.C 36.I.V	2.0 1.5 1.75 0.8	lafi	0	3025
5664	night	HILIGAYNON	gabi	g a b i	1 7 1 7	AXBZ	KAPI	42	42.K.C 42.A.V 42.P.C 42.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
5704	night	INABAKNON	saŋom	s a ŋ o m	3 7 4 7 4	AXBYN	SANUM	53	53.S.C 53.A.V 53.N.C 53.U.V 53.M.c	2.0 1.5 1.75 1.3 0.8	saŋom	0	3072
5744	night	IRARALAY IVATAN	ahep	a h e p	7 3 7 1	XBYN	AHEP	56	56.A.V 56.H.C 56.E.V 56.P.c	1.5 1.75 1.3 0.8	ahep	0	3024
5784	night	ISAMORONG IVATAN	misarisari	m i s a r i s a r i	4 7 3 7 5 7 3 7 5 7	AXBYBYBYBZ	MISARISARI	58	58.M.C 58.I.V 58.S.C 58.A.V 58.R.C 58.I.V 58.S.C 58.A.V 58.R.C 58.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	misarisari	0	3077
5824	night	IVASAY IVATAN	mahep	m a h e p	4 7 3 7 1	AXBYN	MAHEP	64	64.M.C 64.A.V 64.H.C 64.E.V 64.P.c	2.0 1.5 1.75 1.3 0.8	mahep	0	3071
5864	night	KANKANAEY	labi	l a b i	5 7 1 7	AXBZ	LAPI	74	74.L.C 74.A.V 74.P.C 74.I.V	2.0 1.5 1.75 0.8	labi	0	3025
5904	night	LIMOS KALINGA	labi	l a b i	5 7 1 7	AXBZ	LAPI	81	81.L.C 81.A.V 81.P.C 81.I.V	2.0 1.5 1.75 0.8	labi	0	3025
5944	night	MANDAYAN BOSO	gabi	g a b i	1 7 1 7	AXBZ	KAPI	85	85.K.C 85.A.V 85.P.C 85.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
5984	night	MANDAYAN CARAGA	gabi	g a b i	1 7 1 7	AXBZ	KAPI	86	86.K.C 86.A.V 86.P.C 86.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
6024	night	MANDAYAN ISLAM PISO	gabi	g a b i	1 7 1 7	AXBZ	KAPI	87	87.K.C 87.A.V 87.P.C 87.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
6064	night	MANSAKA 2	gabi	g a b i	1 7 1 7	AXBZ	KAPI	96	96.K.C 96.A.V 96.P.C 96.I.V	2.0 1.5 1.75 0.8	gabi	0	3025
6104	night	PROTO SOUTHERN MINDANAO	butaŋ	b u t a ŋ	1 7 1 7 4	AXBYN	PYTAN	116	116.P.C 116.Y.V 116.T.C 116.A.V 116.N.c	2.0 1.5 1.75 1.3 0.8	butaŋ	0	3030
6144	night	SINAUNA	abi	a b i	7 1 7	XBZ	API	126	126.A.V 126.P.C 126.I.V	1.5 1.75 0.8	abi	0	3025
6184	night	SOUTHERN KALINGA	lafi	l a f i	5 7 3 7	AXBZ	LABI	130	130.L.C 130.A.V 130.B.C 130.I.V	2.0 1.5 1.75 0.8	lafi	0	3025
25	nose	AGTA	iguŋ	i g u ŋ	7 1 7 4	XBYN	IKYN	1	1.I.V 1.K.C 1.Y.V 1.N.c	1.5 1.75 1.3 0.8	iguŋ	0	3185
65	nose	AKLANON	iluŋ	i l u ŋ	7 5 7 4	XBYN	ILYN	2	2.I.V 2.L.C 2.Y.V 2.N.c	1.5 1.75 1.3 0.8	iluŋ	0	3178
105	nose	ATTA PAMPLONA	iguŋ	i g u ŋ	7 1 7 4	XBYN	IKYN	3	3.I.V 3.K.C 3.Y.V 3.N.c	1.5 1.75 1.3 0.8	iguŋ	0	3185
145	nose	BALANGAW	aŋal	a ŋ a l	7 4 7 5	XBYN	ANAL	5	5.A.V 5.N.C 5.A.V 5.L.c	1.5 1.75 1.3 0.8	aŋal	0	3173
185	nose	BALANGINGI SAMA	uŋ	u ŋ	7 4	XN	YN	6	6.Y.V 6.N.c	1.5 0.8	uŋ	0	3174
225	nose	BALANGINGI SAMA (1)	uŋ	u ŋ	7 4	XN	YN	7	7.Y.V 7.N.c	1.5 0.8	uŋ	0	3174
265	nose	BASQUE	sudur	s u d u r	3 7 1 7 5	AXBYN	SYTYR	8	8.S.C 8.Y.V 8.T.C 8.Y.V 8.R.c	2.0 1.5 1.75 1.3 0.8	sudur	0	3176
305	nose	BATAK PALAWAN	uruŋ	u r u ŋ	7 5 7 4	XBYN	YRYN	9	9.Y.V 9.R.C 9.Y.V 9.N.c	1.5 1.75 1.3 0.8	uruŋ	0	3185
345	nose	BILAAN KORONADAL	iluŋ	i l u ŋ	7 5 7 4	XBYN	ILYN	10	10.I.V 10.L.C 10.Y.V 10.N.c	1.5 1.75 1.3 0.8	iluŋ	0	3178
385	nose	BILAAN SARANGANI	iluŋ	i l u ŋ	7 5 7 4	XBYN	ILYN	11	11.I.V 11.L.C 11.Y.V 11.N.c	1.5 1.75 1.3 0.8	iluŋ	0	3178
425	nose	BINUKID	iduŋ	i d u ŋ	7 1 7 4	XBYN	ITYN	12	12.I.V 12.T.C 12.Y.V 12.N.c	1.5 1.75 1.3 0.8	iduŋ	0	3181
465	nose	BONGGI	iduŋ	i d u ŋ	7 1 7 4	XBYN	ITYN	14	14.I.V 14.T.C 14.Y.V 14.N.c	1.5 1.75 1.3 0.8	iduŋ	0	3182
505	nose	BONTOC GUINAANG	əŋəl	ə ŋ ə l	7 4 7 5	XBYN	ENEL	15	15.E.V 15.N.C 15.E.V 15.L.c	1.5 1.75 1.3 0.8	əŋəl	0	3173
545	nose	BROOKES POINT PALAWAN	əruŋ	ə r u ŋ	7 5 7 4	XBYN	ERYN	16	16.E.V 16.R.C 16.Y.V 16.N.c	1.5 1.75 1.3 0.8	əruŋ	0	3185
585	nose	BUHI	ʔuruŋ	ʔ u r u ŋ	1 7 5 7 4	AXBYN	HYRYN	17	17.H.C 17.Y.V 17.R.C 17.Y.V 17.N.c	2.0 1.5 1.75 1.3 0.8	ʔuruŋ	0	3185
