ID,CONCEPT,DOCULECT,FORM,TOKENS,SONARS,PROSTRINGS,CLASSES,LANGID,NUMBERS,WEIGHTS,IPA,DUPLICATES,COGNATES
1052,fish,CUYONON,isdaʔ,i s d a ʔ,7 3 1 7 1,XMBYN,ISTAH,29.0,29.I.V 29.S.c 29.T.C 29.A.V 29.H.c,1.5 1.1 1.75 1.3 0.8,isdaʔ,0.0,1540.0
1092,fish,DARAGA,siraʔ,s i r a ʔ,3 7 5 7 1,AXBYN,SIRAH,30.0,30.S.C 30.I.V 30.R.C 30.A.V 30.H.c,2.0 1.5 1.75 1.3 0.8,siraʔ,0.0,1528.0
1132,fish,DUMAGAT CASIGURAN,ikan,i k a n,7 1 7 4,XBYN,IKAN,31.0,31.I.V 31.K.C 31.A.V 31.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
1172,fish,DUPANINGAN AGTA,padut,p a d u t,1 7 1 7 1,AXBYN,PATYT,32.0,32.P.C 32.A.V 32.T.C 32.Y.V 32.T.c,2.0 1.5 1.75 1.3 0.8,padut,0.0,1543.0
1212,fish,ENGLISH,fiS,f i s,3 7 3,AXN,BIS,33.0,33.B.C 33.I.V 33.S.c,2.0 1.5 0.8,fis,0.0,1544.0
1252,fish,ESKAYAN,pir,p i r,1 7 5,AXN,PIR,34.0,34.P.C 34.I.V 34.R.c,2.0 1.5 0.8,pir,0.0,1545.0
1292,fish,ESTONIAN,kala,k a l a,1 7 5 7,AXBZ,KALA,35.0,35.K.C 35.A.V 35.L.C 35.A.V,2.0 1.5 1.75 0.8,kala,0.0,1546.0
1332,fish,FINNISH,kala,k a l a,1 7 5 7,AXBZ,KALA,37.0,37.K.C 37.A.V 37.L.C 37.A.V,2.0 1.5 1.75 0.8,kala,0.0,1546.0
1372,fish,FUZHOU CHINESE,ŋi,ŋ i,4 7,AX,NI,38.0,38.N.C 38.I.V,2.0 1.5,ŋi,0.0,1549.0
1412,fish,GADDANG,koriraw,k o r i r a w,1 7 5 7 5 7 6,AXBYBYN,KURIRAW,39.0,39.K.C 39.U.V 39.R.C 39.I.V 39.R.C 39.A.V 39.W.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,koriraw,0.0,1550.0
1452,fish,HANUNOO,isdaʔ,i s d a ʔ,7 3 1 7 1,XMBYN,ISTAH,40.0,40.I.V 40.S.c 40.T.C 40.A.V 40.H.c,1.5 1.1 1.75 1.3 0.8,isdaʔ,0.0,1530.0
1492,fish,HIGAONON BINUKID,isdaʔ,i s d a ʔ,7 3 1 7 1,XMBYN,ISTAH,41.0,41.I.V 41.S.c 41.T.C 41.A.V 41.H.c,1.5 1.1 1.75 1.3 0.8,isdaʔ,0.0,1530.0
1532,fish,HUNGARIAN,hal,h a l,3 7 5,AXN,HAL,43.0,43.H.C 43.A.V 43.L.c,2.0 1.5 0.8,hal,1.0,1554.0
1612,fish,IBANAG,sira,s i r a,3 7 5 7,AXBZ,SIRA,45.0,45.S.C 45.I.V 45.R.C 45.A.V,2.0 1.5 1.75 0.8,sira,0.0,1555.0
1652,fish,IDAAN,pait,p a i t,1 7 7 1,AXYN,PAIT,46.0,46.P.C 46.A.V 46.I.V 46.T.c,2.0 1.5 1.3 0.8,pait,0.0,1556.0
1692,fish,IFUGAO AMGANAD,dolog,d o l o g,1 7 5 7 1,AXBYN,TULUK,47.0,47.T.C 47.U.V 47.L.C 47.U.V 47.K.c,2.0 1.5 1.75 1.3 0.8,dolog,0.0,1557.0
1772,fish,IFUGAO BAYNINAN,dolog,d o l o g,1 7 5 7 1,AXBYN,TULUK,49.0,49.T.C 49.U.V 49.L.C 49.U.V 49.K.c,2.0 1.5 1.75 1.3 0.8,dolog,0.0,1557.0
1812,fish,ILOKANO,ikan,i k a n,7 1 7 4,XBYN,IKAN,50.0,50.I.V 50.K.C 50.A.V 50.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
1852,fish,ILONGOT KAKIDUGEN,guduŋ,g u d u ŋ,1 7 1 7 4,AXBYN,KYTYN,51.0,51.K.C 51.Y.V 51.T.C 51.Y.V 51.N.c,2.0 1.5 1.75 1.3 0.8,guduŋ,0.0,1560.0
1892,fish,INIBALOI,paʔidəŋ,p a ʔ i d ə ŋ,1 7 1 7 1 7 4,AXBYBYN,PAHITEN,54.0,54.P.C 54.A.V 54.H.C 54.I.V 54.T.C 54.E.V 54.N.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,paʔidəŋ,0.0,1563.0
1932,fish,IRANUN,sedaʔ,s e d a ʔ,3 7 1 7 1,AXBYN,SETAH,55.0,55.S.C 55.E.V 55.T.C 55.A.V 55.H.c,2.0 1.5 1.75 1.3 0.8,sedaʔ,0.0,1520.0
1972,fish,IRIGA,ʔisiraʔ,ʔ i s i r a ʔ,1 7 3 7 5 7 1,AXBYBYN,HISIRAH,57.0,57.H.C 57.I.V 57.S.C 57.I.V 57.R.C 57.A.V 57.H.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,ʔisiraʔ,0.0,1528.0
2012,fish,ISNAG,sisida,s i s i d a,3 7 3 7 1 7,AXBYBZ,SISITA,59.0,59.S.C 59.I.V 59.S.C 59.I.V 59.T.C 59.A.V,2.0 1.5 1.75 1.3 1.75 0.8,sisida,0.0,1568.0
2052,fish,ISNEG,sissida,s i ss i d a,3 7 3 7 1 7,AXBYBZ,SISITA,60.0,60.S.C 60.I.V 60.S.C 60.I.V 60.T.C 60.A.V,2.0 1.5 1.75 1.3 1.75 0.8,sissida,0.0,1568.0
2092,fish,ITAWIT,dilis,d i l i s,1 7 5 7 3,AXBYN,TILIS,61.0,61.T.C 61.I.V 61.L.C 61.I.V 61.S.c,2.0 1.5 1.75 1.3 0.8,dilis,0.0,1570.0
2132,fish,ITBAYATEN BATANES ISLANDS,amuŋ,a m u ŋ,7 4 7 4,XBYN,AMYN,62.0,62.A.V 62.M.C 62.Y.V 62.N.c,1.5 1.75 1.3 0.8,amuŋ,0.0,1515.0
2172,fish,ITNEG BINONGAN,laməs,l a m ə s,5 7 4 7 3,AXBYN,LAMES,63.0,63.L.C 63.A.V 63.M.C 63.E.V 63.S.c,2.0 1.5 1.75 1.3 0.8,laməs,0.0,1572.0
2212,fish,IVATAN BATANES ISLANDS,amoŋ,a m o ŋ,7 4 7 4,XBYN,AMUN,65.0,65.A.V 65.M.C 65.U.V 65.N.c,1.5 1.75 1.3 0.8,amoŋ,0.0,1515.0
2252,fish,JAPANESE,uo,u o,7 7,XZ,YU,66.0,66.Y.V 66.U.V,1.5 0.8,uo,0.0,1575.0
2292,fish,KADAZAN,sada,s a d a,3 7 1 7,AXBZ,SATA,67.0,67.S.C 67.A.V 67.T.C 67.A.V,2.0 1.5 1.75 0.8,sada,0.0,1524.0
2332,fish,KAGAYANEN,sidaʔ,s i d a ʔ,3 7 1 7 1,AXBYN,SITAH,68.0,68.S.C 68.I.V 68.T.C 68.A.V 68.H.c,2.0 1.5 1.75 1.3 0.8,sidaʔ,0.0,1520.0
2372,fish,KALAGAN,isdaʔ,i s d a ʔ,7 3 1 7 1,XMBYN,ISTAH,69.0,69.I.V 69.S.c 69.T.C 69.A.V 69.H.c,1.5 1.1 1.75 1.3 0.8,isdaʔ,0.0,1530.0
2412,fish,KALINGA GUINAANG,lamos,l a m o s,5 7 4 7 3,AXBYN,LAMUS,70.0,70.L.C 70.A.V 70.M.C 70.U.V 70.S.c,2.0 1.5 1.75 1.3 0.8,lamos,0.0,1572.0
2452,fish,KALINGA LIMOS,ikan,i k a n,7 1 7 4,XBYN,IKAN,71.0,71.I.V 71.K.C 71.A.V 71.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
2492,fish,KALLAHAN KAYAPA PROPER,paʔilləŋ,p a ʔ i ll ə ŋ,1 7 1 7 5 7 4,AXBYBYN,PAHILEN,72.0,72.P.C 72.A.V 72.H.C 72.I.V 72.L.C 72.E.V 72.N.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,paʔilləŋ,0.0,1563.0
2532,fish,KALLAHAN KELEYQIQ IFUGAO,deleg,d e l e g,1 7 5 7 1,AXBYN,TELEK,73.0,73.T.C 73.E.V 73.L.C 73.E.V 73.K.c,2.0 1.5 1.75 1.3 0.8,deleg,0.0,1557.0
2572,fish,KANKANAY NORTHERN,ikan,i k a n,7 1 7 4,XBYN,IKAN,75.0,75.I.V 75.K.C 75.A.V 75.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
2612,fish,KAPAMPANGAN,asan,a s a n,7 3 7 4,XBYN,ASAN,76.0,76.A.V 76.S.C 76.A.V 76.N.c,1.5 1.75 1.3 0.8,asan,0.0,1585.0
2652,fish,KINARAY A,isda,i s d a,7 3 1 7,XMBZ,ISTA,77.0,77.I.V 77.S.c 77.T.C 77.A.V,1.5 1.1 1.75 0.8,isda,0.0,1586.0
2692,fish,KOREAN,mul kogi,m u l # k o g i,4 7 5 9 1 7 1 7,AXN_AXBZ,MYL_KUKI,78.0,78.M.C 78.Y.V 78.L.c 78._._ 78.K.C 78.U.V 78.K.C 78.I.V,2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8,mul#kogi,0.0,1587.0
2732,fish,LEGAZPI,siraʔ,s i r a ʔ,3 7 5 7 1,AXBYN,SIRAH,79.0,79.S.C 79.I.V 79.R.C 79.A.V 79.H.c,2.0 1.5 1.75 1.3 0.8,siraʔ,0.0,1528.0
2772,fish,LIBON,ʔisoraʔ,ʔ i s o r a ʔ,1 7 3 7 5 7 1,AXBYBYN,HISURAH,80.0,80.H.C 80.I.V 80.S.C 80.U.V 80.R.C 80.A.V 80.H.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,ʔisoraʔ,0.0,1528.0
2812,fish,LIVE,kala,k a l a,1 7 5 7,AXBZ,KALA,82.0,82.K.C 82.A.V 82.L.C 82.A.V,2.0 1.5 1.75 0.8,kala,0.0,1546.0
2852,fish,MAGUINDANAO,seda,s e d a,3 7 1 7,AXBZ,SETA,83.0,83.S.C 83.E.V 83.T.C 83.A.V,2.0 1.5 1.75 0.8,seda,0.0,1524.0
2892,fish,MAMANWA,idaʔ,i d a ʔ,7 1 7 1,XBYN,ITAH,84.0,84.I.V 84.T.C 84.A.V 84.H.c,1.5 1.75 1.3 0.8,idaʔ,0.0,1520.0
2932,fish,MANOBO ATA,ŋalap,ŋ a l a p,4 7 5 7 1,AXBYN,NALAP,88.0,88.N.C 88.A.V 88.L.C 88.A.V 88.P.c,2.0 1.5 1.75 1.3 0.8,ŋalap,0.0,1595.0
2972,fish,MANOBO DIBABAWON,isdaʔ,i s d a ʔ,7 3 1 7 1,XMBYN,ISTAH,89.0,89.I.V 89.S.c 89.T.C 89.A.V 89.H.c,1.5 1.1 1.75 1.3 0.8,isdaʔ,0.0,1530.0
3012,fish,MANOBO ILIANEN,səraʔ,s ə r a ʔ,3 7 5 7 1,AXBYN,SERAH,90.0,90.S.C 90.E.V 90.R.C 90.A.V 90.H.c,2.0 1.5 1.75 1.3 0.8,səraʔ,0.0,1528.0
3052,fish,MANOBO KALAMANSIG COTABATO,uton,u t o n,7 1 7 4,XBYN,YTUN,91.0,91.Y.V 91.T.C 91.U.V 91.N.c,1.5 1.75 1.3 0.8,uton,0.0,1598.0
3092,fish,MANOBO SARANGANI,ikan,i k a n,7 1 7 4,XBYN,IKAN,92.0,92.I.V 92.K.C 92.A.V 92.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
3132,fish,MANOBO TIGWA,ŋalap,ŋ a l a p,4 7 5 7 1,AXBYN,NALAP,93.0,93.N.C 93.A.V 93.L.C 93.A.V 93.P.c,2.0 1.5 1.75 1.3 0.8,ŋalap,0.0,1595.0
3172,fish,MANOBO WESTERN BUKIDNON,paʔit,p a ʔ i t,1 7 1 7 1,AXBYN,PAHIT,94.0,94.P.C 94.A.V 94.H.C 94.I.V 94.T.c,2.0 1.5 1.75 1.3 0.8,paʔit,0.0,1601.0
3212,fish,MANSAKA,kaja,k a j a,1 7 6 7,AXBZ,KAJA,95.0,95.K.C 95.A.V 95.J.C 95.A.V,2.0 1.5 1.75 0.8,kaja,0.0,1594.0
3252,fish,MAPUN,dajiŋ,d a j i ŋ,1 7 6 7 4,AXBYN,TAJIN,97.0,97.T.C 97.A.V 97.J.C 97.I.V 97.N.c,2.0 1.5 1.75 1.3 0.8,dajiŋ,0.0,1517.0
3292,fish,MARANAO,sedaʔ,s e d a ʔ,3 7 1 7 1,AXBYN,SETAH,98.0,98.S.C 98.E.V 98.T.C 98.A.V 98.H.c,2.0 1.5 1.75 1.3 0.8,sedaʔ,0.0,1520.0
3332,fish,MARINDUQUE TAGALOG,ʔisdaʔ,ʔ i s d a ʔ,1 7 3 1 7 1,AXMBYN,HISTAH,99.0,99.H.C 99.I.V 99.S.c 99.T.C 99.A.V 99.H.c,2.0 1.5 1.1 1.75 1.3 0.8,ʔisdaʔ,0.0,1606.0
3372,fish,MASBATENYO,isda,i s d a,7 3 1 7,XMBZ,ISTA,100.0,100.I.V 100.S.c 100.T.C 100.A.V,1.5 1.1 1.75 0.8,isda,0.0,1607.0
3412,fish,MINANGALI LOWER TANUDAN KALINGA,ugadiw,u g a d i w,7 1 7 1 7 6,XBYBYN,YKATIW,101.0,101.Y.V 101.K.C 101.A.V 101.T.C 101.I.V 101.W.c,1.5 1.75 1.3 1.75 1.3 0.8,ugadiw,0.0,1608.0
3452,fish,MOKSHA,kal,k a l,1 7 5,AXN,KAL,102.0,102.K.C 102.A.V 102.L.c,2.0 1.5 0.8,kal,0.0,1546.0
3492,fish,MOLBOG,sodaʔ,s o d a ʔ,3 7 1 7 1,AXBYN,SUTAH,103.0,103.S.C 103.U.V 103.T.C 103.A.V 103.H.c,2.0 1.5 1.75 1.3 0.8,sodaʔ,0.0,1520.0
3532,fish,MOLBOG 2,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,104.0,104.S.C 104.E.V 104.T.C 104.A.V 104.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
3572,fish,MONGOLIAN,caGas,c a g a s,1 7 1 7 3,AXBYN,CAKAS,105.0,105.C.C 105.A.V 105.K.C 105.A.V 105.S.c,2.0 1.5 1.75 1.3 0.8,cagas,0.0,1612.0
3612,fish,MORO MAGINDANAU,seda,s e d a,3 7 1 7,AXBZ,SETA,106.0,106.S.C 106.E.V 106.T.C 106.A.V,2.0 1.5 1.75 0.8,seda,0.0,1524.0
3652,fish,NAGA,siraʔ,s i r a ʔ,3 7 5 7 1,AXBYN,SIRAH,107.0,107.S.C 107.I.V 107.R.C 107.A.V 107.H.c,2.0 1.5 1.75 1.3 0.8,siraʔ,0.0,1528.0
3692,fish,NORTHERN CATANDUANES,ʔisdaʔ,ʔ i s d a ʔ,1 7 3 1 7 1,AXMBYN,HISTAH,108.0,108.H.C 108.I.V 108.S.c 108.T.C 108.A.V 108.H.c,2.0 1.5 1.1 1.75 1.3 0.8,ʔisdaʔ,0.0,1606.0
3732,fish,NORTHERN SORSOGON,siraʔ,s i r a ʔ,3 7 5 7 1,AXBYN,SIRAH,109.0,109.S.C 109.I.V 109.R.C 109.A.V 109.H.c,2.0 1.5 1.75 1.3 0.8,siraʔ,0.0,1528.0
3772,fish,OAS,ʔisraʔ,ʔ i s r a ʔ,1 7 3 5 7 1,AXBCYN,HISRAH,110.0,110.H.C 110.I.V 110.S.C 110.R.C 110.A.V 110.H.c,2.0 1.5 1.75 1.5 1.3 0.8,ʔisraʔ,0.0,1528.0
3812,fish,PALAWANO BATAK,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,111.0,111.S.C 111.E.V 111.T.C 111.A.V 111.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
3852,fish,PANGASINAN,sira,s i r a,3 7 5 7,AXBZ,SIRA,112.0,112.S.C 112.I.V 112.R.C 112.A.V,2.0 1.5 1.75 0.8,sira,0.0,1528.0
3892,fish,PANGUTARAN SAMA,daiŋ,d a i ŋ,1 7 7 4,AXYN,TAIN,113.0,113.T.C 113.A.V 113.I.V 113.N.c,2.0 1.5 1.3 0.8,daiŋ,0.0,1517.0
3932,fish,PANGUTARAN SAMA (1),daiŋ,d a i ŋ,1 7 7 4,AXYN,TAIN,114.0,114.T.C 114.A.V 114.I.V 114.N.c,2.0 1.5 1.3 0.8,daiŋ,0.0,1517.0
3972,fish,PROTO PALAWAN,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,115.0,115.S.C 115.E.V 115.T.C 115.A.V 115.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
4012,fish,QUEZON PALAWAN,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,117.0,117.S.C 117.E.V 117.T.C 117.A.V 117.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
4052,fish,ROMBLOMANON 1,isda,i s d a,7 3 1 7,XMBZ,ISTA,118.0,118.I.V 118.S.c 118.T.C 118.A.V,1.5 1.1 1.75 0.8,isda,0.0,1607.0
4092,fish,ROMBLOMANON 2,isda,i s d a,7 3 1 7,XMBZ,ISTA,119.0,119.I.V 119.S.c 119.T.C 119.A.V,1.5 1.1 1.75 0.8,isda,0.0,1626.0
4132,fish,SAMAL,daiŋ,d a i ŋ,1 7 7 4,AXYN,TAIN,120.0,120.T.C 120.A.V 120.I.V 120.N.c,2.0 1.5 1.3 0.8,daiŋ,0.0,1517.0
4172,fish,SAMBAL BOTOLAN,ikan,i k a n,7 1 7 4,XBYN,IKAN,121.0,121.I.V 121.K.C 121.A.V 121.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
4212,fish,SANGIL,kinaʔ,k i n a ʔ,1 7 4 7 1,AXBYN,KINAH,122.0,122.K.C 122.I.V 122.N.C 122.A.V 122.H.c,2.0 1.5 1.75 1.3 0.8,kinaʔ,0.0,1629.0
4252,fish,SANGIL SARANGANI ISLANDS,kinaʔ,k i n a ʔ,1 7 4 7 1,AXBYN,KINAH,123.0,123.K.C 123.I.V 123.N.C 123.A.V 123.H.c,2.0 1.5 1.75 1.3 0.8,kinaʔ,0.0,1629.0
4292,fish,SEDANG,ka,k a,1 7,AX,KA,124.0,124.K.C 124.A.V,2.0 1.5,ka,0.0,1631.0
4332,fish,SIBUTU SOUTHERN SAMA,dejŋ,d e j ŋ,1 7 6 4,AXLN,TEJN,125.0,125.T.C 125.E.V 125.J.c 125.N.c,2.0 1.5 1.1 0.8,dejŋ,0.0,1632.0
4372,fish,SOGODNIN BORACAY,isdaʔ,i s d a ʔ,7 3 1 7 1,XMBYN,ISTAH,127.0,127.I.V 127.S.c 127.T.C 127.A.V 127.H.c,1.5 1.1 1.75 1.3 0.8,isdaʔ,0.0,1540.0
4412,fish,SOUTH SAAMI,gueliə,g u e l i ə,1 7 7 5 7 7,AXYBYZ,KYELIE,128.0,128.K.C 128.Y.V 128.E.V 128.L.C 128.I.V 128.E.V,2.0 1.5 1.3 1.75 1.3 0.8,gueliə,0.0,1635.0
4452,fish,SOUTHERN CATANDUANES,silaʔ,s i l a ʔ,3 7 5 7 1,AXBYN,SILAH,129.0,129.S.C 129.I.V 129.L.C 129.A.V 129.H.c,2.0 1.5 1.75 1.3 0.8,silaʔ,0.0,1528.0
4492,fish,SOUTHERN SORSOGON,ʔisdaʔ,ʔ i s d a ʔ,1 7 3 1 7 1,AXMBYN,HISTAH,131.0,131.H.C 131.I.V 131.S.c 131.T.C 131.A.V 131.H.c,2.0 1.5 1.1 1.75 1.3 0.8,ʔisdaʔ,0.0,1606.0
4532,fish,SOUTHWEST PALAWANO,sedaʔ,s e d a ʔ,3 7 1 7 1,AXBYN,SETAH,132.0,132.S.C 132.E.V 132.T.C 132.A.V 132.H.c,2.0 1.5 1.75 1.3 0.8,sedaʔ,0.0,1520.0
4572,fish,SPANISH,peskado,p e s k a d o,1 7 3 1 7 1 7,AXMBYBZ,PESKATU,133.0,133.P.C 133.E.V 133.S.c 133.K.C 133.A.V 133.T.C 133.U.V,2.0 1.5 1.1 1.75 1.3 1.75 0.8,peskado,0.0,1640.0
4612,fish,SUBANON SIOCON,sodaʔ,s o d a ʔ,3 7 1 7 1,AXBYN,SUTAH,134.0,134.S.C 134.U.V 134.T.C 134.A.V 134.H.c,2.0 1.5 1.75 1.3 0.8,sodaʔ,0.0,1520.0
4652,fish,SUBANUN SINDANGAN,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,135.0,135.S.C 135.E.V 135.T.C 135.A.V 135.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
4692,fish,SURIGAONON,isda,i s d a,7 3 1 7,XMBZ,ISTA,136.0,136.I.V 136.S.c 136.T.C 136.A.V,1.5 1.1 1.75 0.8,isda,0.0,1643.0
4772,fish,TAGABILI,uton ʔel,u t o n # ʔ e l,7 1 7 4 9 1 7 5,XBYN_AXN,YTUN_HEL,138.0,138.Y.V 138.T.C 138.U.V 138.N.c 138._._ 138.H.C 138.E.V 138.L.c,1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8,uton#ʔel,0.0,1644.0
4812,fish,TAGALOG,isda,i s d a,7 3 1 7,XMBZ,ISTA,139.0,139.I.V 139.S.c 139.T.C 139.A.V,1.5 1.1 1.75 0.8,isda,0.0,1645.0
4852,fish,TAGBANUA ABORLAN,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,140.0,140.S.C 140.E.V 140.T.C 140.A.V 140.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
4892,fish,TAGBANWA ABORLAN,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,141.0,141.S.C 141.E.V 141.T.C 141.A.V 141.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
4932,fish,TAGBANWA KALAMIAN,ian,i a n,7 7 4,XYN,IAN,142.0,142.I.V 142.A.V 142.N.c,1.5 1.3 0.8,ian,0.0,1512.0
4972,fish,TALAANDIG BINUKID,isdaʔ,i s d a ʔ,7 3 1 7 1,XMBYN,ISTAH,143.0,143.I.V 143.S.c 143.T.C 143.A.V 143.H.c,1.5 1.1 1.75 1.3 0.8,isdaʔ,0.0,1649.0
5012,fish,TAMBUNAN DUSUN,sada,s a d a,3 7 1 7,AXBZ,SATA,144.0,144.S.C 144.A.V 144.T.C 144.A.V,2.0 1.5 1.75 0.8,sada,0.0,1524.0
5052,fish,TAUSUG,istaʔ,i s t a ʔ,7 3 1 7 1,XMBYN,ISTAH,145.0,145.I.V 145.S.c 145.T.C 145.A.V 145.H.c,1.5 1.1 1.75 1.3 0.8,istaʔ,0.0,1540.0
5092,fish,TAUT BATU,sədaʔ,s ə d a ʔ,3 7 1 7 1,AXBYN,SETAH,146.0,146.S.C 146.E.V 146.T.C 146.A.V 146.H.c,2.0 1.5 1.75 1.3 0.8,sədaʔ,0.0,1520.0
5132,fish,TBOLI TAGABILI,uton,u t o n,7 1 7 4,XBYN,YTUN,147.0,147.Y.V 147.T.C 147.U.V 147.N.c,1.5 1.75 1.3 0.8,uton,0.0,1632.0
5172,fish,TIMUGON MURUT,papait,p a p a i t,1 7 1 7 7 1,AXBYYN,PAPAIT,148.0,148.P.C 148.A.V 148.P.C 148.A.V 148.I.V 148.T.c,2.0 1.5 1.75 1.3 1.3 0.8,papait,0.0,1654.0
5212,fish,TIRURAY,sedoʔ,s e d o ʔ,3 7 1 7 1,AXBYN,SETUH,149.0,149.S.C 149.E.V 149.T.C 149.U.V 149.H.c,2.0 1.5 1.75 1.3 0.8,sedoʔ,0.0,1655.0
5252,fish,TURKISH,balək,b a l ə k,1 7 5 7 1,AXBYN,PALEK,150.0,150.P.C 150.A.V 150.L.C 150.E.V 150.K.c,2.0 1.5 1.75 1.3 0.8,balək,0.0,1656.0
5292,fish,UGARITIC,dg,d g,1 1,AN,TK,151.0,151.T.C 151.K.c,2.0 0.8,dg,0.0,1657.0
5332,fish,WARAY WARAY,isda,i s d a,7 3 1 7,XMBZ,ISTA,152.0,152.I.V 152.S.c 152.T.C 152.A.V,1.5 1.1 1.75 0.8,isda,0.0,1658.0
5372,fish,YAKAN,kena,k e n a,1 7 4 7,AXBZ,KENA,153.0,153.K.C 153.E.V 153.N.C 153.A.V,2.0 1.5 1.75 0.8,kena,0.0,1629.0
5412,fish,YOGAD,ikan,i k a n,7 1 7 4,XBYN,IKAN,154.0,154.I.V 154.K.C 154.A.V 154.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
5492,fish,IMOROD,amoŋ,a m o ŋ,7 4 7 4,XBYN,AMUN,52.0,52.A.V 52.M.C 52.U.V 52.N.c,1.5 1.75 1.3 0.8,amoŋ,0.0,1515.0
5532,fish,BABUYAN,amoŋ,a m o ŋ,7 4 7 4,XBYN,AMUN,4.0,4.A.V 4.M.C 4.U.V 4.N.c,1.5 1.75 1.3 0.8,amoŋ,0.0,1515.0
5572,fish,BISAYA SABAH,sada,s a d a,3 7 1 7,AXBZ,SATA,13.0,13.S.C 13.A.V 13.T.C 13.A.V,2.0 1.5 1.75 0.8,sada,0.0,1524.0
5612,fish,FINALLIG,kiaCiw,k i a c i w,1 7 7 1 7 6,AXYBYN,KIACIW,36.0,36.K.C 36.I.V 36.A.V 36.C.C 36.I.V 36.W.c,2.0 1.5 1.3 1.75 1.3 0.8,kiaciw,0.0,1516.0
5652,fish,HILIGAYNON,isda,i s d a,7 3 1 7,XMBZ,ISTA,42.0,42.I.V 42.S.c 42.T.C 42.A.V,1.5 1.1 1.75 0.8,isda,0.0,1553.0
5692,fish,INABAKNON,dajiŋ,d a j i ŋ,1 7 6 7 4,AXBYN,TAJIN,53.0,53.T.C 53.A.V 53.J.C 53.I.V 53.N.c,2.0 1.5 1.75 1.3 0.8,dajiŋ,0.0,1517.0
5732,fish,IRARALAY IVATAN,amoŋ,a m o ŋ,7 4 7 4,XBYN,AMUN,56.0,56.A.V 56.M.C 56.U.V 56.N.c,1.5 1.75 1.3 0.8,amoŋ,0.0,1515.0
5772,fish,ISAMORONG IVATAN,amoŋ,a m o ŋ,7 4 7 4,XBYN,AMUN,58.0,58.A.V 58.M.C 58.U.V 58.N.c,1.5 1.75 1.3 0.8,amoŋ,0.0,1515.0
5812,fish,IVASAY IVATAN,amoŋ,a m o ŋ,7 4 7 4,XBYN,AMUN,64.0,64.A.V 64.M.C 64.U.V 64.N.c,1.5 1.75 1.3 0.8,amoŋ,0.0,1515.0
5852,fish,KANKANAEY,nigaj,n i g a j,4 7 1 7 6,AXBYN,NIKAJ,74.0,74.N.C 74.I.V 74.K.C 74.A.V 74.J.c,2.0 1.5 1.75 1.3 0.8,nigaj,0.0,1583.0
5892,fish,LIMOS KALINGA,ikan,i k a n,7 1 7 4,XBYN,IKAN,81.0,81.I.V 81.K.C 81.A.V 81.N.c,1.5 1.75 1.3 0.8,ikan,0.0,1512.0
5932,fish,MANDAYAN BOSO,kaja,k a j a,1 7 6 7,AXBZ,KAJA,85.0,85.K.C 85.A.V 85.J.C 85.A.V,2.0 1.5 1.75 0.8,kaja,0.0,1594.0
6052,fish,MANSAKA 2,kaja,k a j a,1 7 6 7,AXBZ,KAJA,96.0,96.K.C 96.A.V 96.J.C 96.A.V,2.0 1.5 1.75 0.8,kaja,0.0,1594.0
6092,fish,PROTO SOUTHERN MINDANAO,nalap,n a l a p,4 7 5 7 1,AXBYN,NALAP,116.0,116.N.C 116.A.V 116.L.C 116.A.V 116.P.c,2.0 1.5 1.75 1.3 0.8,nalap,0.0,1521.0
